Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1771528313.892594,29572,2,1
1,NewOrder,1771528313.907234,22751,0,1
1,NewOrder,1771528313.907246,24137,3,1
5,StockLevel,1771528313.907259,9385,4,1
2,Payment,1771528313.912159,19489,1,1
1,NewOrder,1771528313.917219,16974,8,1
1,NewOrder,1771528313.922174,12293,5,1
2,Payment,1771528313.927150,6326,7,1
2,Payment,1771528313.932146,5409,14,1
5,StockLevel,1771528313.937254,4325,9,1
2,Payment,1771528313.942158,5526,6,1
5,StockLevel,1771528313.947254,5340,12,1
1,NewOrder,1771528313.952272,14286,10,1
1,NewOrder,1771528313.957271,13373,16,1
2,Payment,1771528313.962222,6215,11,1
2,Payment,1771528313.967275,4413,13,1
2,Payment,1771528313.972260,6553,15,1
2,Payment,1771528313.977269,15599,17,1
1,NewOrder,1771528313.982213,13045,18,1
2,Payment,1771528313.987254,6827,19,1
1,NewOrder,1771528313.992199,11003,20,1
2,Payment,1771528313.997262,5668,21,1
2,Payment,1771528314.002224,4614,22,1
1,NewOrder,1771528314.007197,9892,4,1
1,NewOrder,1771528314.012252,7247,2,1
1,NewOrder,1771528314.017197,9595,23,1
2,Payment,1771528314.022218,3890,0,1
5,StockLevel,1771528314.027275,4172,3,1
1,NewOrder,1771528314.032293,12200,1,1
1,NewOrder,1771528314.037234,14255,7,1
3,OrderStatus,1771528314.042146,3518,8,1
2,Payment,1771528314.047261,3571,5,1
1,NewOrder,1771528314.052263,10707,14,1
2,Payment,1771528314.057211,5082,9,1
2,Payment,1771528314.062225,2154,6,1
1,NewOrder,1771528314.067206,8964,12,1
1,NewOrder,1771528314.072210,6238,10,1
2,Payment,1771528314.077342,3593,11,1
1,NewOrder,1771528314.082287,6100,16,1
1,NewOrder,1771528314.087255,12714,13,1
3,OrderStatus,1771528314.092343,3861,15,1
3,OrderStatus,1771528314.097266,2422,17,1
1,NewOrder,1771528314.102263,9486,19,1
1,NewOrder,1771528314.107203,3755,18,1
1,NewOrder,1771528314.112261,8587,21,1
1,NewOrder,1771528314.117200,3347,20,1
3,OrderStatus,1771528314.122198,2070,22,1
2,Payment,1771528314.127259,3666,4,1
2,Payment,1771528314.132251,2836,2,1
1,NewOrder,1771528314.137255,6130,0,1
1,NewOrder,1771528314.142218,6020,23,1
2,Payment,1771528314.147256,3691,3,1
2,Payment,1771528314.152198,2680,1,1
