Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Delivery,1771524195.100041,168194,3,1
2,Payment,1771524195.104449,108293,0,1
2,Payment,1771524195.109395,72400,2,1
1,NewOrder,1771524195.146176,100699,5,1
1,NewOrder,1771524195.146228,100877,4,1
1,NewOrder,1771524195.146258,97829,7,1
2,Payment,1771524195.146279,41718,8,1
1,NewOrder,1771524195.146792,97910,6,1
1,NewOrder,1771524195.146818,127021,10,1
2,Payment,1771524195.146830,75507,1,1
1,NewOrder,1771524195.149391,119990,9,1
4,Delivery,1771524195.154317,78273,13,1
2,Payment,1771524195.159416,38649,11,1
2,Payment,1771524195.164418,18582,12,1
1,NewOrder,1771524195.169320,77582,14,1
1,NewOrder,1771524195.174456,50597,15,1
2,Payment,1771524195.179375,27455,18,1
1,NewOrder,1771524195.184323,51569,16,1
2,Payment,1771524195.189312,10660,17,1
1,NewOrder,1771524195.194270,56946,20,1
1,NewOrder,1771524195.200045,60590,17,1
1,NewOrder,1771524195.206881,44739,18,1
1,NewOrder,1771524195.212815,44260,0,1
1,NewOrder,1771524195.214302,55119,2,1
1,NewOrder,1771524195.219295,36299,12,1
1,NewOrder,1771524195.224421,49553,8,1
1,NewOrder,1771524195.229366,37014,11,1
5,StockLevel,1771524195.234285,5510,21,1
1,NewOrder,1771524195.239426,26514,22,1
2,Payment,1771524195.244291,8034,19,1
2,Payment,1771524195.249367,8442,1,1
1,NewOrder,1771524195.254307,16153,15,1
1,NewOrder,1771524195.259312,23689,13,1
2,Payment,1771524195.264466,8949,16,1
1,NewOrder,1771524195.269295,11998,21,1
2,Payment,1771524195.274313,7971,7,1
4,Delivery,1771524195.279357,4533,6,1
2,Payment,1771524195.284364,4735,5,1
2,Payment,1771524195.289350,4392,14,1
1,NewOrder,1771524195.294308,5503,4,1
1,NewOrder,1771524195.299432,6555,20,1
1,NewOrder,1771524195.304434,9155,18,1
4,Delivery,1771524195.309456,9444,19,1
1,NewOrder,1771524195.314390,10489,12,1
2,Payment,1771524195.319435,7742,0,1
1,NewOrder,1771524195.324430,10861,1,1
2,Payment,1771524195.329369,4568,17,1
1,NewOrder,1771524195.334291,5639,22,1
1,NewOrder,1771524195.339381,8468,11,1
1,NewOrder,1771524195.344436,15214,3,1
1,NewOrder,1771524195.349363,6029,9,1
1,NewOrder,1771524195.354426,5430,2,1
2,Payment,1771524195.359371,4446,15,1
1,NewOrder,1771524195.364384,5388,16,1
2,Payment,1771524195.369387,5255,10,1
