Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1772013408.609292,105888,23,1
3,OrderStatus,1772013408.609292,47685,3,1
2,Payment,1772013408.609293,88865,4,1
1,NewOrder,1772013408.609293,105883,8,1
5,StockLevel,1772013408.609296,53767,0,1
2,Payment,1772013408.609301,60918,2,1
1,NewOrder,1772013408.609357,83921,1,1
1,NewOrder,1772013408.609437,84246,5,1
2,Payment,1772013408.609658,55786,6,1
2,Payment,1772013408.609865,104625,7,1
2,Payment,1772013408.610074,131970,11,1
2,Payment,1772013408.610292,80927,10,1
1,NewOrder,1772013408.610507,79438,9,1
1,NewOrder,1772013408.610719,92801,15,1
1,NewOrder,1772013408.610923,75916,16,1
2,Payment,1772013408.611142,77425,14,1
2,Payment,1772013408.611349,46386,13,1
1,NewOrder,1772013408.611563,103617,12,1
1,NewOrder,1772013408.611782,88614,17,1
2,Payment,1772013408.611988,58999,18,1
1,NewOrder,1772013408.612198,97081,19,1
1,NewOrder,1772013408.625506,119485,20,1
2,Payment,1772013408.625641,71096,21,1
1,NewOrder,1772013408.625654,80376,22,1
2,Payment,1772013408.657086,58922,3,1
2,Payment,1772013408.657766,47010,13,1
1,NewOrder,1772013408.663090,50781,0,1
1,NewOrder,1772013408.665503,59134,6,1
1,NewOrder,1772013408.670248,57679,2,1
2,Payment,1772013408.671014,57426,18,1
2,Payment,1772013408.686873,36925,16,1
1,NewOrder,1772013408.688596,67764,14,1
2,Payment,1772013408.689972,68820,9,1
1,NewOrder,1772013408.691242,54941,10,1
2,Payment,1772013408.693301,31877,1,1
2,Payment,1772013408.693709,57202,5,1
1,NewOrder,1772013408.696766,35414,21,1
2,Payment,1772013408.698182,41917,4,1
2,Payment,1772013408.700420,39650,17,1
2,Payment,1772013408.703541,46644,15,1
1,NewOrder,1772013408.704793,83282,13,1
1,NewOrder,1772013408.706056,20064,22,1
1,NewOrder,1772013408.709308,54646,19,1
1,NewOrder,1772013408.713890,54676,0,1
1,NewOrder,1772013408.714518,76097,7,1
2,Payment,1772013408.715201,58355,8,1
2,Payment,1772013408.715210,54846,12,1
1,NewOrder,1772013408.715210,86240,23,1
2,Payment,1772013408.716025,44079,3,1
1,NewOrder,1772013408.723817,42351,16,1
1,NewOrder,1772013408.724654,19391,6,1
1,NewOrder,1772013408.725195,17893,1,1
