Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1771532932.233381,109892,14,1
2,Payment,1771532932.237781,75056,22,1
1,NewOrder,1771532932.242811,96885,18,1
2,Payment,1771532932.277683,97229,15,1
2,Payment,1771532932.277696,48699,23,1
2,Payment,1771532932.277750,42463,10,1
2,Payment,1771532932.277776,64891,12,1
2,Payment,1771532932.277802,86436,13,1
1,NewOrder,1771532932.277835,90009,21,1
1,NewOrder,1771532932.277857,66208,20,1
2,Payment,1771532932.282885,62778,11,1
2,Payment,1771532932.287764,76842,9,1
1,NewOrder,1771532932.292909,73779,7,1
2,Payment,1771532932.297760,29328,1,1
2,Payment,1771532932.302799,36416,0,1
2,Payment,1771532932.307883,44735,5,1
1,NewOrder,1771532932.312837,48855,8,1
1,NewOrder,1771532932.317797,45959,3,1
1,NewOrder,1771532932.322861,47629,6,1
1,NewOrder,1771532932.327713,44262,2,1
2,Payment,1771532932.332851,34292,4,1
3,OrderStatus,1771532932.337736,20301,19,1
1,NewOrder,1771532932.342706,33739,12,1
4,Delivery,1771532932.347771,47236,22,1
2,Payment,1771532932.352799,19715,10,1
1,NewOrder,1771532932.357741,22597,23,1
1,NewOrder,1771532932.362893,23190,1,1
1,NewOrder,1771532932.367744,9936,16,1
1,NewOrder,1771532932.372742,20932,0,1
1,NewOrder,1771532932.377775,14763,18,1
1,NewOrder,1771532932.382827,18189,17,1
2,Payment,1771532932.387797,8071,14,1
2,Payment,1771532932.392895,6818,20,1
2,Payment,1771532932.397805,5266,11,1
2,Payment,1771532932.402799,6066,5,1
2,Payment,1771532932.407918,8037,19,1
2,Payment,1771532932.412910,10452,8,1
2,Payment,1771532932.417801,6016,3,1
5,StockLevel,1771532932.422892,9413,13,1
2,Payment,1771532932.427888,3883,9,1
1,NewOrder,1771532932.432893,10232,7,1
1,NewOrder,1771532932.437825,13331,4,1
2,Payment,1771532932.442896,7971,21,1
1,NewOrder,1771532932.447898,10347,6,1
1,NewOrder,1771532932.452895,8652,2,1
1,NewOrder,1771532932.457854,13671,10,1
1,NewOrder,1771532932.462896,15756,15,1
2,Payment,1771532932.467906,5713,12,1
1,NewOrder,1771532932.472934,8154,16,1
1,NewOrder,1771532932.477905,10381,23,1
2,Payment,1771532932.482905,5092,1,1
5,StockLevel,1771532932.487838,4072,18,1
2,Payment,1771532932.492898,4780,0,1
2,Payment,1771532932.497899,5613,22,1
1,NewOrder,1771532932.502908,12119,14,1
2,Payment,1771532932.507906,5079,20,1
1,NewOrder,1771532932.512907,5753,17,1
2,Payment,1771532932.517880,6639,11,1
1,NewOrder,1771532932.522924,15607,5,1
1,NewOrder,1771532932.527908,15721,19,1
1,NewOrder,1771532932.532903,6749,8,1
2,Payment,1771532932.537914,7205,3,1
1,NewOrder,1771532932.542841,16287,9,1
2,Payment,1771532932.547818,4961,13,1
2,Payment,1771532932.552819,8911,7,1
2,Payment,1771532932.557816,4136,21,1
1,NewOrder,1771532932.562855,6699,4,1
2,Payment,1771532932.567910,8653,6,1
4,Delivery,1771532932.572922,19535,2,1
2,Payment,1771532932.577828,7534,10,1
3,OrderStatus,1771532932.582913,6279,12,1
2,Payment,1771532932.587912,10519,15,1
2,Payment,1771532932.592830,11315,16,1
1,NewOrder,1771532932.597813,10252,1,1
1,NewOrder,1771532932.602860,6179,23,1
2,Payment,1771532932.607831,4005,18,1
3,OrderStatus,1771532932.612896,3728,0,1
1,NewOrder,1771532932.617850,19358,22,1
2,Payment,1771532932.622907,6741,20,1
