Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1770882388.008000,145115,18,1
5,StockLevel,1770882388.008001,75292,13,1
1,NewOrder,1770882388.008001,97728,20,1
2,Payment,1770882388.008001,93969,21,1
1,NewOrder,1770882388.008003,88182,12,1
3,OrderStatus,1770882388.008016,57630,15,1
4,Delivery,1770882388.008018,119136,22,1
2,Payment,1770882388.008042,118267,23,1
2,Payment,1770882388.008131,55551,17,1
2,Payment,1770882388.008292,71048,19,1
1,NewOrder,1770882388.008497,117889,16,1
1,NewOrder,1770882388.008714,101394,14,1
2,Payment,1770882388.008938,59033,11,1
2,Payment,1770882388.009139,81911,10,1
2,Payment,1770882388.009363,114850,3,1
1,NewOrder,1770882388.009586,114605,0,1
2,Payment,1770882388.009777,93276,4,1
2,Payment,1770882388.009992,103215,6,1
2,Payment,1770882388.010326,150696,5,1
1,NewOrder,1770882388.010434,84865,9,1
2,Payment,1770882388.010634,130029,7,1
2,Payment,1770882388.010855,69686,1,1
1,NewOrder,1770882388.011057,134897,8,1
1,NewOrder,1770882388.011266,101473,2,1
1,NewOrder,1770882388.063867,60843,17,1
2,Payment,1770882388.065728,15169,15,1
2,Payment,1770882388.068026,85440,11,1
3,OrderStatus,1770882388.079470,19086,19,1
1,NewOrder,1770882388.080579,68813,1,1
3,OrderStatus,1770882388.080918,8067,15,1
2,Payment,1770882388.083351,19741,13,1
1,NewOrder,1770882388.089032,55366,15,1
1,NewOrder,1770882388.091125,62025,10,1
2,Payment,1770882388.095363,84801,9,1
1,NewOrder,1770882388.096263,23251,12,1
2,Payment,1770882388.098601,66618,19,1
1,NewOrder,1770882388.102021,46120,21,1
4,Delivery,1770882388.103093,117338,4,1
1,NewOrder,1770882388.103142,62781,13,1
1,NewOrder,1770882388.105798,35536,20,1
2,Payment,1770882388.110179,19230,14,1
2,Payment,1770882388.112803,67426,2,1
3,OrderStatus,1770882388.113270,8902,6,1
2,Payment,1770882388.119534,29290,12,1
1,NewOrder,1770882388.122213,80375,6,1
1,NewOrder,1770882388.124271,55067,3,1
3,OrderStatus,1770882388.124271,17582,0,1
1,NewOrder,1770882388.124741,48289,17,1
2,Payment,1770882388.126345,49951,23,1
1,NewOrder,1770882388.126454,29611,16,1
1,NewOrder,1770882388.127190,46599,22,1
1,NewOrder,1770882388.129454,36237,14,1
4,Delivery,1770882388.140729,43010,7,1
1,NewOrder,1770882388.141378,27918,20,1
2,Payment,1770882388.141899,49701,0,1
1,NewOrder,1770882388.144438,29148,15,1
2,Payment,1770882388.146027,55286,8,1
1,NewOrder,1770882388.148210,20032,21,1
1,NewOrder,1770882388.148861,52912,12,1
2,Payment,1770882388.149435,73211,1,1
1,NewOrder,1770882388.153202,48793,10,1
1,NewOrder,1770882388.153233,50102,18,1
1,NewOrder,1770882388.153504,49368,11,1
1,NewOrder,1770882388.156109,18352,16,1
2,Payment,1770882388.161090,41373,5,1
2,Payment,1770882388.165272,21099,19,1
2,Payment,1770882388.165740,14231,14,1
4,Delivery,1770882388.165962,20358,13,1
2,Payment,1770882388.168290,41810,21,1
2,Payment,1770882388.169340,61176,20,1
2,Payment,1770882388.173073,25808,17,1
1,NewOrder,1770882388.173628,11416,15,1
2,Payment,1770882388.173835,76852,22,1
2,Payment,1770882388.174508,59617,16,1
2,Payment,1770882388.176336,17098,23,1
2,Payment,1770882388.179376,31055,3,1
2,Payment,1770882388.180004,27605,14,1
2,Payment,1770882388.180183,30357,9,1
1,NewOrder,1770882388.180272,44433,2,1
1,NewOrder,1770882388.183757,27276,7,1
1,NewOrder,1770882388.185085,13751,15,1
1,NewOrder,1770882388.186364,12304,13,1
2,Payment,1770882388.186417,16791,19,1
1,NewOrder,1770882388.191652,35031,0,1
1,NewOrder,1770882388.193456,61185,23,1
1,NewOrder,1770882388.198715,27116,13,1
1,NewOrder,1770882388.198860,28308,15,1
2,Payment,1770882388.198940,18035,17,1
2,Payment,1770882388.201332,17320,8,1
1,NewOrder,1770882388.201814,13709,12,1
2,Payment,1770882388.202035,25084,10,1
1,NewOrder,1770882388.202508,38691,5,1
2,Payment,1770882388.202631,33563,6,1
2,Payment,1770882388.202910,41091,11,1
1,NewOrder,1770882388.203243,40841,19,1
2,Payment,1770882388.203381,36499,18,1
5,StockLevel,1770882388.207653,28703,14,1
2,Payment,1770882388.210145,48246,21,1
1,NewOrder,1770882388.210476,36024,3,1
2,Payment,1770882388.210593,54619,9,1
1,NewOrder,1770882388.211074,17447,7,1
1,NewOrder,1770882388.215548,18233,12,1
2,Payment,1770882388.217018,27731,17,1
1,NewOrder,1770882388.218696,24896,8,1
2,Payment,1770882388.220476,19101,4,1
2,Payment,1770882388.222689,21822,1,1
2,Payment,1770882388.224749,36841,2,1
