Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,StockLevel,1770886199.424841,74202,2,1
2,Payment,1770886199.424841,118533,23,1
1,NewOrder,1770886199.424843,121641,0,1
1,NewOrder,1770886199.424843,98975,5,1
1,NewOrder,1770886199.424843,109717,3,1
2,Payment,1770886199.424846,66033,7,1
1,NewOrder,1770886199.424852,102052,11,1
4,Delivery,1770886199.425003,65275,6,1
2,Payment,1770886199.425210,60034,1,1
2,Payment,1770886199.425432,98257,8,1
1,NewOrder,1770886199.425649,98155,4,1
1,NewOrder,1770886199.425857,96356,9,1
2,Payment,1770886199.426074,40582,10,1
1,NewOrder,1770886199.426275,104431,12,1
2,Payment,1770886199.426487,60983,13,1
2,Payment,1770886199.426708,86615,14,1
1,NewOrder,1770886199.426912,96670,15,1
1,NewOrder,1770886199.427142,105992,16,1
2,Payment,1770886199.427357,39131,17,1
4,Delivery,1770886199.427552,63226,18,1
2,Payment,1770886199.427770,95900,19,1
2,Payment,1770886199.427987,37240,20,1
1,NewOrder,1770886199.428186,97209,21,1
2,Payment,1770886199.428410,64338,22,1
4,Delivery,1770886199.465355,25918,20,1
2,Payment,1770886199.466523,57383,17,1
1,NewOrder,1770886199.466685,48946,10,1
2,Payment,1770886199.485322,15450,1,1
2,Payment,1770886199.487504,65729,13,1
1,NewOrder,1770886199.490306,46929,6,1
1,NewOrder,1770886199.490807,74008,18,1
3,OrderStatus,1770886199.490907,15022,7,1
2,Payment,1770886199.491292,60755,20,1
2,Payment,1770886199.492781,72506,22,1
2,Payment,1770886199.499071,24643,2,1
2,Payment,1770886199.500791,35787,1,1
2,Payment,1770886199.505946,26318,7,1
2,Payment,1770886199.513350,52074,14,1
2,Payment,1770886199.515646,60297,10,1
2,Payment,1770886199.522242,17653,9,1
2,Payment,1770886199.523608,21074,15,1
1,NewOrder,1770886199.523696,67253,19,1
2,Payment,1770886199.523721,61998,8,1
2,Payment,1770886199.523730,35537,2,1
