Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1772008879.381211,113297,16,1
2,Payment,1772008879.381212,88575,0,1
1,NewOrder,1772008879.381212,126837,14,1
1,NewOrder,1772008879.381213,123633,11,1
2,Payment,1772008879.381213,62234,12,1
1,NewOrder,1772008879.381216,135743,13,1
2,Payment,1772008879.381225,73829,7,1
2,Payment,1772008879.381245,80045,5,1
1,NewOrder,1772008879.381272,132316,3,1
1,NewOrder,1772008879.381283,128608,2,1
1,NewOrder,1772008879.381294,122286,1,1
2,Payment,1772008879.381300,64807,9,1
1,NewOrder,1772008879.381313,136473,6,1
1,NewOrder,1772008879.381324,130174,8,1
1,NewOrder,1772008879.381344,118039,10,1
1,NewOrder,1772008879.381347,142683,4,1
1,NewOrder,1772008879.381354,135634,22,1
2,Payment,1772008879.381395,74079,17,1
1,NewOrder,1772008879.381608,122627,15,1
1,NewOrder,1772008879.381853,134712,18,1
2,Payment,1772008879.382025,88290,19,1
1,NewOrder,1772008879.382275,126985,23,1
2,Payment,1772008879.382464,82175,20,1
2,Payment,1772008879.382667,72850,21,1
1,NewOrder,1772008879.443608,78376,12,1
4,Delivery,1772008879.446157,90525,9,1
1,NewOrder,1772008879.455093,84106,7,1
2,Payment,1772008879.455556,3260,17,1
1,NewOrder,1772008879.455559,72510,21,1
1,NewOrder,1772008879.458846,49860,17,1
2,Payment,1772008879.461334,31848,5,1
4,Delivery,1772008879.464683,99379,20,1
1,NewOrder,1772008879.469830,58069,0,1
2,Payment,1772008879.470357,6504,19,1
1,NewOrder,1772008879.476893,78393,19,1
1,NewOrder,1772008879.493218,96874,5,1
2,Payment,1772008879.494556,29923,16,1
4,Delivery,1772008879.499430,37857,10,1
2,Payment,1772008879.503620,22594,1,1
1,NewOrder,1772008879.504279,34945,15,1
1,NewOrder,1772008879.504887,37226,11,1
1,NewOrder,1772008879.508088,42769,14,1
2,Payment,1772008879.508727,18477,17,1
1,NewOrder,1772008879.509296,34626,23,1
5,StockLevel,1772008879.509928,36201,2,1
2,Payment,1772008879.511539,26956,8,1
1,NewOrder,1772008879.513653,52094,3,1
1,NewOrder,1772008879.516605,48078,18,1
1,NewOrder,1772008879.517002,28270,13,1
2,Payment,1772008879.517033,26268,22,1
3,OrderStatus,1772008879.517823,18575,6,1
2,Payment,1772008879.522015,19431,12,1
1,NewOrder,1772008879.524073,35760,4,1
2,Payment,1772008879.524504,22943,16,1
1,NewOrder,1772008879.526240,35222,1,1
2,Payment,1772008879.527229,17101,17,1
1,NewOrder,1772008879.527921,62141,0,1
1,NewOrder,1772008879.528087,33836,21,1
2,Payment,1772008879.536424,24767,6,1
5,StockLevel,1772008879.536712,32583,9,1
1,NewOrder,1772008879.537313,14788,10,1
1,NewOrder,1772008879.538520,43020,8,1
1,NewOrder,1772008879.539224,46081,7,1
2,Payment,1772008879.539251,32243,15,1
1,NewOrder,1772008879.541473,30655,12,1
1,NewOrder,1772008879.542133,25551,11,1
2,Payment,1772008879.543330,13194,22,1
1,NewOrder,1772008879.543950,29561,23,1
2,Payment,1772008879.544353,6951,17,1
1,NewOrder,1772008879.545294,23972,13,1
2,Payment,1772008879.546155,18617,2,1
2,Payment,1772008879.547476,26442,16,1
2,Payment,1772008879.550880,35137,14,1
2,Payment,1772008879.551330,29212,17,1
2,Payment,1772008879.552127,27158,10,1
2,Payment,1772008879.555312,16810,19,1
1,NewOrder,1772008879.556548,16008,22,1
1,NewOrder,1772008879.559861,33211,4,1
2,Payment,1772008879.561215,22318,6,1
2,Payment,1772008879.561483,16304,1,1
1,NewOrder,1772008879.561937,34484,21,1
1,NewOrder,1772008879.564089,69832,20,1
1,NewOrder,1772008879.564706,56214,18,1
1,NewOrder,1772008879.564799,37823,2,1
1,NewOrder,1772008879.565770,30462,3,1
2,Payment,1772008879.567711,24748,11,1
3,OrderStatus,1772008879.569291,21045,13,1
2,Payment,1772008879.569322,27560,9,1
1,NewOrder,1772008879.571518,36733,15,1
2,Payment,1772008879.572148,16630,19,1
1,NewOrder,1772008879.572153,44786,12,1
5,StockLevel,1772008879.572582,42703,22,1
1,NewOrder,1772008879.573534,39964,23,1
2,Payment,1772008879.573943,15752,16,1
2,Payment,1772008879.577813,25479,1,1
3,OrderStatus,1772008879.579315,10602,10,1
1,NewOrder,1772008879.580560,8618,17,1
1,NewOrder,1772008879.581568,58500,8,1
1,NewOrder,1772008879.583557,32688,6,1
2,Payment,1772008879.585334,15201,7,1
2,Payment,1772008879.586042,7650,14,1
1,NewOrder,1772008879.588800,40125,19,1
1,NewOrder,1772008879.589207,27741,17,1
2,Payment,1772008879.589724,7583,16,1
2,Payment,1772008879.589937,16200,10,1
2,Payment,1772008879.590085,23683,0,1
2,Payment,1772008879.590117,19874,5,1
2,Payment,1772008879.590354,22686,13,1
1,NewOrder,1772008879.592484,40205,11,1
1,NewOrder,1772008879.593098,41353,4,1
1,NewOrder,1772008879.593712,25858,14,1
1,NewOrder,1772008879.596261,38246,3,1
1,NewOrder,1772008879.596445,39701,21,1
2,Payment,1772008879.596908,12102,9,1
1,NewOrder,1772008879.597335,27228,16,1
2,Payment,1772008879.600559,18297,7,1
2,Payment,1772008879.602646,26769,2,1
2,Payment,1772008879.603315,19936,1,1
1,NewOrder,1772008879.606165,47430,10,1
2,Payment,1772008879.608277,22095,15,1
1,NewOrder,1772008879.609034,47743,9,1
1,NewOrder,1772008879.610016,45356,5,1
1,NewOrder,1772008879.613067,36093,13,1
1,NewOrder,1772008879.613524,44221,23,1
1,NewOrder,1772008879.613796,32075,0,1
1,NewOrder,1772008879.615307,34443,22,1
2,Payment,1772008879.616270,18212,6,1
4,Delivery,1772008879.616988,18734,12,1
1,NewOrder,1772008879.616990,44105,17,1
1,NewOrder,1772008879.618885,37186,7,1
1,NewOrder,1772008879.619599,42958,14,1
1,NewOrder,1772008879.620946,33544,18,1
5,StockLevel,1772008879.623280,36673,1,1
2,Payment,1772008879.624593,11732,16,1
2,Payment,1772008879.628954,15690,19,1
2,Payment,1772008879.629450,4986,2,1
2,Payment,1772008879.630400,16065,15,1
2,Payment,1772008879.632715,16078,11,1
1,NewOrder,1772008879.633944,50345,20,1
1,NewOrder,1772008879.634464,31868,2,1
1,NewOrder,1772008879.634478,52847,4,1
2,Payment,1772008879.634508,17305,6,1
2,Payment,1772008879.634525,31338,3,1
5,StockLevel,1772008879.635747,28202,12,1
2,Payment,1772008879.636171,16978,21,1
2,Payment,1772008879.636352,25377,16,1
1,NewOrder,1772008879.640097,34436,8,1
1,NewOrder,1772008879.644677,34563,19,1
2,Payment,1772008879.645902,24018,0,1
2,Payment,1772008879.646497,11716,15,1
2,Payment,1772008879.648825,11694,11,1
1,NewOrder,1772008879.649199,21300,13,1
2,Payment,1772008879.649778,11983,22,1
1,NewOrder,1772008879.651838,44688,6,1
1,NewOrder,1772008879.653174,32818,21,1
2,Payment,1772008879.653628,17053,10,1
2,Payment,1772008879.654517,24222,18,1
2,Payment,1772008879.655392,20752,5,1
1,NewOrder,1772008879.656096,33104,7,1
2,Payment,1772008879.656796,17838,9,1
2,Payment,1772008879.657768,25449,23,1
2,Payment,1772008879.658239,21024,15,1
2,Payment,1772008879.659977,21682,1,1
2,Payment,1772008879.660546,16417,11,1
1,NewOrder,1772008879.661120,25334,17,1
1,NewOrder,1772008879.661754,32566,16,1
2,Payment,1772008879.661791,24638,22,1
1,NewOrder,1772008879.662581,39322,14,1
1,NewOrder,1772008879.663974,33735,12,1
1,NewOrder,1772008879.665888,40393,3,1
1,NewOrder,1772008879.666360,37839,2,1
1,NewOrder,1772008879.669949,31091,0,1
1,NewOrder,1772008879.670529,30077,13,1
1,NewOrder,1772008879.670707,33502,10,1
1,NewOrder,1772008879.674563,45497,8,1
1,NewOrder,1772008879.674667,48022,9,1
1,NewOrder,1772008879.676172,45522,5,1
4,Delivery,1772008879.676988,124399,11,1
1,NewOrder,1772008879.678764,36322,18,1
1,NewOrder,1772008879.679263,33686,19,1
1,NewOrder,1772008879.679289,35771,15,1
1,NewOrder,1772008879.681684,32832,1,1
1,NewOrder,1772008879.683245,28128,23,1
1,NewOrder,1772008879.684318,30219,20,1
2,Payment,1772008879.686020,17426,21,1
5,StockLevel,1772008879.686450,16838,22,1
1,NewOrder,1772008879.686485,38712,17,1
2,Payment,1772008879.687356,28223,4,1
1,NewOrder,1772008879.689231,33883,7,1
1,NewOrder,1772008879.694355,28193,16,1
2,Payment,1772008879.696552,17372,6,1
5,StockLevel,1772008879.697735,16497,12,1
1,NewOrder,1772008879.700631,24582,13,1
2,Payment,1772008879.701058,17145,0,1
2,Payment,1772008879.701930,15661,14,1
