Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1771522544.627080,92869,4,1
2,Payment,1771522544.631242,148839,2,1
5,StockLevel,1771522544.636317,143771,7,1
1,NewOrder,1771522544.673954,191020,6,1
1,NewOrder,1771522544.673984,215567,0,1
2,Payment,1771522544.674035,156523,10,1
2,Payment,1771522544.674136,91074,11,1
1,NewOrder,1771522544.674200,151471,9,1
5,StockLevel,1771522544.674462,181437,8,1
1,NewOrder,1771522544.674880,160241,5,1
1,NewOrder,1771522544.676252,328638,1,1
2,Payment,1771522544.681189,145249,3,1
2,Payment,1771522544.686273,81871,12,1
1,NewOrder,1771522544.691352,359976,13,1
1,NewOrder,1771522544.696350,277750,14,1
1,NewOrder,1771522544.701325,308118,15,1
2,Payment,1771522544.706268,116380,16,1
1,NewOrder,1771522544.711255,353029,17,1
2,Payment,1771522544.716254,114954,19,1
2,Payment,1771522544.721332,123093,18,1
1,NewOrder,1771522544.726232,365806,20,1
1,NewOrder,1771522544.731313,316514,21,1
2,Payment,1771522544.736261,174139,22,1
1,NewOrder,1771522544.741250,171693,4,1
1,NewOrder,1771522544.765307,181608,11,1
2,Payment,1771522544.768220,66841,12,1
1,NewOrder,1771522544.780184,180165,7,1
2,Payment,1771522544.780253,53459,2,1
1,NewOrder,1771522544.822861,228343,16,1
3,OrderStatus,1771522544.825754,67467,9,1
2,Payment,1771522544.826530,66790,3,1
4,Delivery,1771522544.830642,403324,10,1
2,Payment,1771522544.831282,99569,19,1
1,NewOrder,1771522544.833761,175439,2,1
2,Payment,1771522544.835113,30944,12,1
1,NewOrder,1771522544.835204,128346,5,1
2,Payment,1771522544.844506,75161,18,1
1,NewOrder,1771522544.855982,278047,8,1
5,StockLevel,1771522544.865052,71221,6,1
2,Payment,1771522544.866109,31649,12,1
1,NewOrder,1771522544.889654,68845,0,1
1,NewOrder,1771522544.893274,186720,9,1
3,OrderStatus,1771522544.893373,55696,3,1
2,Payment,1771522544.897810,26628,12,1
1,NewOrder,1771522544.910479,262288,22,1
2,Payment,1771522544.912996,29080,4,1
1,NewOrder,1771522544.919716,273396,18,1
2,Payment,1771522544.924490,32658,12,1
2,Payment,1771522544.928371,46342,23,1
1,NewOrder,1771522544.930901,293198,19,1
2,Payment,1771522544.936326,43985,6,1
4,Delivery,1771522544.942119,312570,4,1
1,NewOrder,1771522544.946969,130691,11,1
2,Payment,1771522544.949122,52784,3,1
2,Payment,1771522544.957234,15047,12,1
2,Payment,1771522544.958547,57715,0,1
2,Payment,1771522544.960398,36741,7,1
2,Payment,1771522544.963603,76780,5,1
2,Payment,1771522544.972333,20163,12,1
1,NewOrder,1771522544.974227,141612,14,1
4,Delivery,1771522544.974762,352971,23,1
2,Payment,1771522544.980364,41358,6,1
2,Payment,1771522544.992552,53240,12,1
1,NewOrder,1771522544.997190,111388,7,1
2,Payment,1771522545.001957,19909,3,1
2,Payment,1771522545.004974,67790,1,1
2,Payment,1771522545.009520,38447,15,1
1,NewOrder,1771522545.009561,118992,2,1
2,Payment,1771522545.016319,66690,0,1
1,NewOrder,1771522545.021776,132201,6,1
1,NewOrder,1771522545.021917,74690,3,1
2,Payment,1771522545.040447,36733,5,1
1,NewOrder,1771522545.045845,258071,12,1
1,NewOrder,1771522545.047916,171681,21,1
1,NewOrder,1771522545.048021,8790,15,1
2,Payment,1771522545.051253,76068,16,1
1,NewOrder,1771522545.051434,100177,13,1
1,NewOrder,1771522545.056858,10370,15,1
2,Payment,1771522545.064369,91994,17,1
1,NewOrder,1771522545.067278,15405,15,1
2,Payment,1771522545.072820,82202,1,1
2,Payment,1771522545.077233,17996,5,1
1,NewOrder,1771522545.077714,86766,11,1
2,Payment,1771522545.080049,73684,9,1
1,NewOrder,1771522545.082737,67736,15,1
2,Payment,1771522545.083060,18540,0,1
2,Payment,1771522545.092142,88045,20,1
1,NewOrder,1771522545.095290,18033,5,1
2,Payment,1771522545.096653,69355,3,1
2,Payment,1771522545.101655,69489,0,1
1,NewOrder,1771522545.108631,114805,7,1
2,Payment,1771522545.113382,67411,5,1
2,Payment,1771522545.115894,72656,14,1
1,NewOrder,1771522545.127374,109745,16,1
2,Payment,1771522545.128606,61121,2,1
1,NewOrder,1771522545.134082,75649,8,1
1,NewOrder,1771522545.150530,101836,15,1
1,NewOrder,1771522545.151661,109663,13,1
2,Payment,1771522545.153794,44617,9,1
2,Payment,1771522545.154035,61120,6,1
1,NewOrder,1771522545.155064,94205,1,1
4,Delivery,1771522545.156409,206952,17,1
1,NewOrder,1771522545.164533,95921,11,1
1,NewOrder,1771522545.166060,61799,3,1
1,NewOrder,1771522545.171195,82211,0,1
2,Payment,1771522545.172812,39438,22,1
2,Payment,1771522545.180239,50080,20,1
2,Payment,1771522545.180846,20276,5,1
2,Payment,1771522545.188604,50526,14,1
2,Payment,1771522545.189786,23922,2,1
1,NewOrder,1771522545.193164,107466,18,1
1,NewOrder,1771522545.198463,92064,9,1
2,Payment,1771522545.201175,19372,5,1
2,Payment,1771522545.209785,79457,8,1
1,NewOrder,1771522545.212302,131147,22,1
2,Payment,1771522545.213760,41960,2,1
1,NewOrder,1771522545.215206,84002,6,1
3,OrderStatus,1771522545.219650,45907,21,1
1,NewOrder,1771522545.220599,42099,5,1
2,Payment,1771522545.223488,35697,7,1
1,NewOrder,1771522545.226233,102882,19,1
4,Delivery,1771522545.231242,23267,3,1
1,NewOrder,1771522545.236193,89520,20,1
2,Payment,1771522545.241253,59349,10,1
2,Payment,1771522545.246203,36051,16,1
