Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1771700652.967932,127703,8,1
2,Payment,1771700652.972428,117234,0,1
2,Payment,1771700653.005143,42549,6,1
2,Payment,1771700653.005172,46406,3,1
2,Payment,1771700653.005196,90930,2,1
2,Payment,1771700653.005224,76242,4,1
2,Payment,1771700653.005274,97061,5,1
2,Payment,1771700653.005279,43422,1,1
1,NewOrder,1771700653.007251,68042,9,1
2,Payment,1771700653.012386,68339,7,1
1,NewOrder,1771700653.017338,58022,18,1
2,Payment,1771700653.022402,65001,11,1
1,NewOrder,1771700653.027375,48379,10,1
1,NewOrder,1771700653.032404,43486,12,1
5,StockLevel,1771700653.037327,8610,13,1
1,NewOrder,1771700653.042450,37846,14,1
2,Payment,1771700653.047374,33762,15,1
1,NewOrder,1771700653.052307,28101,17,1
1,NewOrder,1771700653.057294,19837,16,1
1,NewOrder,1771700653.062278,31396,20,1
1,NewOrder,1771700653.067289,21762,19,1
2,Payment,1771700653.072255,11173,22,1
2,Payment,1771700653.077251,14373,21,1
5,StockLevel,1771700653.082341,11125,13,1
1,NewOrder,1771700653.087275,22977,6,1
1,NewOrder,1771700653.092361,23456,1,1
2,Payment,1771700653.097327,10079,3,1
3,OrderStatus,1771700653.102400,7988,23,1
2,Payment,1771700653.107373,5248,9,1
2,Payment,1771700653.112358,8302,18,1
1,NewOrder,1771700653.117321,15614,10,1
1,NewOrder,1771700653.122418,10359,12,1
2,Payment,1771700653.127374,5858,16,1
1,NewOrder,1771700653.132427,9895,14,1
5,StockLevel,1771700653.137322,8819,17,1
5,StockLevel,1771700653.142365,3981,14,1
1,NewOrder,1771700653.147438,15555,15,1
1,NewOrder,1771700653.152453,26162,4,1
2,Payment,1771700653.157431,5479,22,1
1,NewOrder,1771700653.162367,14423,11,1
2,Payment,1771700653.167438,8461,19,1
2,Payment,1771700653.172374,5337,0,1
1,NewOrder,1771700653.177441,11212,21,1
2,Payment,1771700653.182441,9375,13,1
2,Payment,1771700653.187435,5773,20,1
