Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1772078982.584772,53260,8,1
1,NewOrder,1772078982.584772,152687,12,1
2,Payment,1772078982.584774,77159,17,1
1,NewOrder,1772078982.584775,121912,10,1
2,Payment,1772078982.584791,69489,4,1
2,Payment,1772078982.584810,61291,1,1
2,Payment,1772078982.584825,75917,0,1
1,NewOrder,1772078982.584840,104075,5,1
1,NewOrder,1772078982.584857,116764,14,1
1,NewOrder,1772078982.584860,144406,11,1
1,NewOrder,1772078982.584882,84903,9,1
1,NewOrder,1772078982.584894,121118,2,1
1,NewOrder,1772078982.584914,132783,7,1
1,NewOrder,1772078982.584915,115096,3,1
2,Payment,1772078982.584933,65668,13,1
2,Payment,1772078982.584956,70083,15,1
2,Payment,1772078982.584958,72034,6,1
1,NewOrder,1772078982.607586,106991,18,1
2,Payment,1772078982.607605,81579,16,1
1,NewOrder,1772078982.607610,107306,19,1
1,NewOrder,1772078982.607650,122074,20,1
2,Payment,1772078982.607655,91960,21,1
2,Payment,1772078982.607666,66617,23,1
2,Payment,1772078982.607703,81507,22,1
2,Payment,1772078982.638242,39172,8,1
2,Payment,1772078982.646182,19280,1,1
1,NewOrder,1772078982.650688,116011,13,1
1,NewOrder,1772078982.654429,65672,4,1
1,NewOrder,1772078982.655083,99730,15,1
2,Payment,1772078982.657019,26812,6,1
1,NewOrder,1772078982.660769,55790,0,1
1,NewOrder,1772078982.661969,104707,17,1
2,Payment,1772078982.665506,26518,1,1
2,Payment,1772078982.669820,32330,9,1
2,Payment,1772078982.674329,32348,23,1
4,Delivery,1772078982.677445,66632,8,1
2,Payment,1772078982.683864,24103,6,1
1,NewOrder,1772078982.688987,62851,5,1
2,Payment,1772078982.689254,6470,16,1
1,NewOrder,1772078982.689262,81610,22,1
1,NewOrder,1772078982.692059,30052,1,1
5,StockLevel,1772078982.695755,48071,16,1
2,Payment,1772078982.699690,30709,21,1
2,Payment,1772078982.700057,6725,3,1
2,Payment,1772078982.701671,48354,14,1
2,Payment,1772078982.702180,11090,9,1
1,NewOrder,1772078982.706041,17791,2,1
4,Delivery,1772078982.706714,167821,23,1
2,Payment,1772078982.706753,14543,10,1
1,NewOrder,1772078982.706806,66203,3,1
2,Payment,1772078982.707996,17741,6,1
2,Payment,1772078982.713311,16996,9,1
2,Payment,1772078982.714635,23269,18,1
1,NewOrder,1772078982.714985,16430,19,1
3,OrderStatus,1772078982.716619,8293,0,1
1,NewOrder,1772078982.717758,20352,7,1
4,Delivery,1772078982.720137,102417,4,1
2,Payment,1772078982.721342,16597,10,1
1,NewOrder,1772078982.722143,55245,1,1
1,NewOrder,1772078982.723860,29480,2,1
1,NewOrder,1772078982.724969,51429,0,1
1,NewOrder,1772078982.725756,63467,6,1
2,Payment,1772078982.729363,20616,11,1
3,OrderStatus,1772078982.729786,14568,20,1
2,Payment,1772078982.730343,12245,9,1
1,NewOrder,1772078982.730418,93056,21,1
2,Payment,1772078982.731458,30476,19,1
4,Delivery,1772078982.737496,22407,12,1
2,Payment,1772078982.737944,28790,18,1
2,Payment,1772078982.737980,18097,10,1
4,Delivery,1772078982.738149,8473,7,1
3,OrderStatus,1772078982.742625,4287,9,1
1,NewOrder,1772078982.743850,75710,16,1
1,NewOrder,1772078982.744135,79884,8,1
1,NewOrder,1772078982.744393,33541,20,1
1,NewOrder,1772078982.746661,38104,7,1
2,Payment,1772078982.746951,16318,9,1
1,NewOrder,1772078982.750021,51131,11,1
2,Payment,1772078982.750066,5959,14,1
1,NewOrder,1772078982.751880,31206,5,1
4,Delivery,1772078982.753378,69612,2,1
1,NewOrder,1772078982.754857,35409,15,1
2,Payment,1772078982.756057,10239,14,1
1,NewOrder,1772078982.756118,28178,10,1
1,NewOrder,1772078982.759947,32930,12,1
1,NewOrder,1772078982.761977,42209,19,1
2,Payment,1772078982.763305,27597,9,1
2,Payment,1772078982.766338,33758,14,1
3,OrderStatus,1772078982.766718,3781,17,1
1,NewOrder,1772078982.766734,30745,13,1
2,Payment,1772078982.766772,7380,18,1
4,Delivery,1772078982.770545,89310,17,1
1,NewOrder,1772078982.770914,49002,22,1
2,Payment,1772078982.773052,13988,3,1
2,Payment,1772078982.774170,10326,18,1
2,Payment,1772078982.776435,15350,0,1
1,NewOrder,1772078982.777423,39342,1,1
1,NewOrder,1772078982.777973,7285,20,1
2,Payment,1772078982.783125,25545,5,1
2,Payment,1772078982.784338,10254,10,1
1,NewOrder,1772078982.784540,22066,18,1
5,StockLevel,1772078982.784798,26630,7,1
1,NewOrder,1772078982.785294,44928,20,1
2,Payment,1772078982.787080,26012,3,1
2,Payment,1772078982.789264,25665,6,1
1,NewOrder,1772078982.790306,46591,15,1
2,Payment,1772078982.790927,8693,9,1
1,NewOrder,1772078982.791822,56871,0,1
2,Payment,1772078982.792914,28342,12,1
1,NewOrder,1772078982.794633,39590,10,1
1,NewOrder,1772078982.797517,31169,13,1
3,OrderStatus,1772078982.799645,2394,9,1
1,NewOrder,1772078982.800115,12097,14,1
1,NewOrder,1772078982.801192,24291,11,1
1,NewOrder,1772078982.802068,87519,9,1
2,Payment,1772078982.804224,13016,19,1
1,NewOrder,1772078982.806644,32634,18,1
2,Payment,1772078982.808705,29781,5,1
3,OrderStatus,1772078982.811467,13096,7,1
5,StockLevel,1772078982.812231,83948,14,1
2,Payment,1772078982.813105,29818,3,1
1,NewOrder,1772078982.814968,68308,6,1
1,NewOrder,1772078982.816805,24173,1,1
4,Delivery,1772078982.817278,57942,19,1
1,NewOrder,1772078982.819600,63600,16,1
1,NewOrder,1772078982.819943,46006,22,1
2,Payment,1772078982.821296,29578,12,1
1,NewOrder,1772078982.822629,23276,4,1
1,NewOrder,1772078982.823036,8131,2,1
2,Payment,1772078982.823510,25040,21,1
2,Payment,1772078982.824040,4155,8,1
1,NewOrder,1772078982.824604,22278,7,1
1,NewOrder,1772078982.825516,18297,11,1
1,NewOrder,1772078982.828234,49132,8,1
1,NewOrder,1772078982.828725,13497,13,1
2,Payment,1772078982.830260,45602,20,1
3,OrderStatus,1772078982.831206,3288,2,1
2,Payment,1772078982.834267,35742,10,1
2,Payment,1772078982.834535,12844,2,1
1,NewOrder,1772078982.836940,48850,15,1
2,Payment,1772078982.838524,20316,5,1
1,NewOrder,1772078982.839315,16499,18,1
1,NewOrder,1772078982.841017,18733,1,1
1,NewOrder,1772078982.842261,44535,13,1
1,NewOrder,1772078982.842962,26691,3,1
1,NewOrder,1772078982.843858,11041,11,1
1,NewOrder,1772078982.845946,19976,4,1
1,NewOrder,1772078982.846921,21678,7,1
2,Payment,1772078982.847416,16766,2,1
3,OrderStatus,1772078982.848584,13971,21,1
2,Payment,1772078982.848736,23167,0,1
1,NewOrder,1772078982.850900,42971,12,1
2,Payment,1772078982.854948,19110,11,1
1,NewOrder,1772078982.855834,15005,18,1
1,NewOrder,1772078982.858861,38928,5,1
4,Delivery,1772078982.859807,47691,1,1
5,StockLevel,1772078982.859899,34975,17,1
2,Payment,1772078982.862596,20221,21,1
2,Payment,1772078982.864224,12639,2,1
1,NewOrder,1772078982.866007,32598,22,1
1,NewOrder,1772078982.866008,58083,4,1
1,NewOrder,1772078982.868638,37295,7,1
1,NewOrder,1772078982.869695,36739,3,1
2,Payment,1772078982.870033,7291,10,1
1,NewOrder,1772078982.870871,38333,18,1
1,NewOrder,1772078982.871955,31166,0,1
1,NewOrder,1772078982.874103,20613,11,1
1,NewOrder,1772078982.874568,69191,23,1
2,Payment,1772078982.875264,11945,19,1
1,NewOrder,1772078982.875899,23510,20,1
4,Delivery,1772078982.876899,31046,2,1
2,Payment,1772078982.877345,14204,10,1
1,NewOrder,1772078982.877409,48743,8,1
1,NewOrder,1772078982.882861,34016,21,1
1,NewOrder,1772078982.883244,27927,16,1
3,OrderStatus,1772078982.883331,2724,6,1
1,NewOrder,1772078982.885839,37278,15,1
1,NewOrder,1772078982.886095,49395,6,1
2,Payment,1772078982.886830,13431,13,1
1,NewOrder,1772078982.887251,7430,19,1
1,NewOrder,1772078982.889630,50548,9,1
2,Payment,1772078982.891589,22796,10,1
1,NewOrder,1772078982.893922,26174,12,1
1,NewOrder,1772078982.894728,33792,19,1
1,NewOrder,1772078982.894758,36016,11,1
2,Payment,1772078982.894918,24169,17,1
2,Payment,1772078982.896219,25347,14,1
2,Payment,1772078982.897847,10532,5,1
4,Delivery,1772078982.898643,102123,22,1
