Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1772006438.063448,121611,21,1
1,NewOrder,1772006438.063448,56924,14,1
1,NewOrder,1772006438.063448,119436,20,1
2,Payment,1772006438.063449,122436,23,1
5,StockLevel,1772006438.063493,78645,18,1
1,NewOrder,1772006438.063703,117959,13,1
1,NewOrder,1772006438.063910,70343,12,1
2,Payment,1772006438.064136,83954,15,1
2,Payment,1772006438.064341,66571,19,1
1,NewOrder,1772006438.064561,121355,17,1
1,NewOrder,1772006438.064778,56349,11,1
2,Payment,1772006438.064986,119873,10,1
1,NewOrder,1772006438.065193,58547,8,1
2,Payment,1772006438.065373,94135,7,1
2,Payment,1772006438.065621,64722,9,1
2,Payment,1772006438.065845,110392,5,1
2,Payment,1772006438.066042,82176,0,1
4,Delivery,1772006438.066252,160063,4,1
1,NewOrder,1772006438.066470,122841,2,1
2,Payment,1772006438.066681,61492,1,1
1,NewOrder,1772006438.066890,118955,6,1
2,Payment,1772006438.067147,126354,3,1
2,Payment,1772006438.083849,78858,22,1
2,Payment,1772006438.083859,46996,16,1
1,NewOrder,1772006438.120482,27227,14,1
2,Payment,1772006438.121159,87545,11,1
1,NewOrder,1772006438.123768,26716,8,1
1,NewOrder,1772006438.128237,81498,1,1
1,NewOrder,1772006438.130370,58902,9,1
2,Payment,1772006438.130881,40989,16,1
1,NewOrder,1772006438.130942,62684,19,1
1,NewOrder,1772006438.134276,18936,12,1
1,NewOrder,1772006438.142165,47138,18,1
2,Payment,1772006438.147731,35296,14,1
1,NewOrder,1772006438.148119,63027,15,1
1,NewOrder,1772006438.148246,62936,0,1
2,Payment,1772006438.150502,15936,8,1
1,NewOrder,1772006438.153228,29807,12,1
1,NewOrder,1772006438.159537,107681,7,1
1,NewOrder,1772006438.162735,69589,22,1
2,Payment,1772006438.166462,46690,8,1
1,NewOrder,1772006438.171891,62709,16,1
2,Payment,1772006438.176269,22191,5,1
1,NewOrder,1772006438.181693,25673,13,1
2,Payment,1772006438.182993,21704,20,1
2,Payment,1772006438.183050,13025,14,1
1,NewOrder,1772006438.183056,41408,12,1
1,NewOrder,1772006438.184883,86187,10,1
2,Payment,1772006438.185079,36146,21,1
2,Payment,1772006438.185871,50105,6,1
1,NewOrder,1772006438.185908,81327,23,1
2,Payment,1772006438.185941,41642,17,1
2,Payment,1772006438.189298,29466,9,1
1,NewOrder,1772006438.189319,78101,18,1
2,Payment,1772006438.189364,21839,2,1
4,Delivery,1772006438.193525,32920,3,1
1,NewOrder,1772006438.193645,28171,19,1
2,Payment,1772006438.196095,35815,14,1
1,NewOrder,1772006438.198476,68882,5,1
1,NewOrder,1772006438.204721,36906,20,1
1,NewOrder,1772006438.207384,17549,13,1
2,Payment,1772006438.208723,41594,11,1
4,Delivery,1772006438.209752,16705,1,1
1,NewOrder,1772006438.211160,41769,15,1
2,Payment,1772006438.211200,11802,0,1
3,OrderStatus,1772006438.211222,7159,2,1
1,NewOrder,1772006438.213177,39745,8,1
2,Payment,1772006438.218404,8347,2,1
1,NewOrder,1772006438.218790,30792,9,1
1,NewOrder,1772006438.221243,36643,21,1
2,Payment,1772006438.221835,16125,19,1
2,Payment,1772006438.223019,13068,0,1
2,Payment,1772006438.224482,26124,12,1
1,NewOrder,1772006438.224946,42444,13,1
2,Payment,1772006438.226347,47362,4,1
2,Payment,1772006438.226465,16565,3,1
1,NewOrder,1772006438.226475,23783,1,1
3,OrderStatus,1772006438.226765,4302,2,1
1,NewOrder,1772006438.227599,29826,17,1
2,Payment,1772006438.231087,46657,2,1
2,Payment,1772006438.231927,35329,14,1
2,Payment,1772006438.232343,26620,22,1
1,NewOrder,1772006438.234617,46838,16,1
5,StockLevel,1772006438.235994,29589,6,1
1,NewOrder,1772006438.236105,31871,0,1
2,Payment,1772006438.237978,15953,19,1
1,NewOrder,1772006438.241650,37605,20,1
2,Payment,1772006438.243047,45890,3,1
1,NewOrder,1772006438.249608,20756,9,1
2,Payment,1772006438.250280,42329,1,1
2,Payment,1772006438.250337,16990,11,1
1,NewOrder,1772006438.250620,26130,12,1
1,NewOrder,1772006438.252944,20104,8,1
1,NewOrder,1772006438.252947,53376,15,1
2,Payment,1772006438.253949,15128,19,1
1,NewOrder,1772006438.257444,27624,17,1
1,NewOrder,1772006438.257907,37479,21,1
1,NewOrder,1772006438.258984,18117,22,1
2,Payment,1772006438.265608,27817,6,1
2,Payment,1772006438.267244,6499,7,1
1,NewOrder,1772006438.267258,32246,23,1
4,Delivery,1772006438.267274,49778,14,1
2,Payment,1772006438.267346,9797,11,1
2,Payment,1772006438.267369,31309,5,1
4,Delivery,1772006438.267405,49219,13,1
4,Delivery,1772006438.267438,16902,18,1
1,NewOrder,1772006438.268006,36691,0,1
1,NewOrder,1772006438.269094,45486,19,1
4,Delivery,1772006438.270380,62072,9,1
1,NewOrder,1772006438.271092,31810,10,1
2,Payment,1772006438.273063,27623,8,1
1,NewOrder,1772006438.273726,50173,4,1
1,NewOrder,1772006438.273764,39196,7,1
2,Payment,1772006438.276769,11484,12,1
5,StockLevel,1772006438.277119,42371,22,1
1,NewOrder,1772006438.277160,40991,11,1
1,NewOrder,1772006438.277760,40892,2,1
1,NewOrder,1772006438.279273,25953,20,1
5,StockLevel,1772006438.281472,39896,16,1
1,NewOrder,1772006438.284363,42566,18,1
1,NewOrder,1772006438.285089,24387,17,1
4,Delivery,1772006438.288270,28628,12,1
2,Payment,1772006438.288956,18947,3,1
4,Delivery,1772006438.292631,45238,1,1
3,OrderStatus,1772006438.293440,10845,6,1
