Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1770911476.881033,259424,7,1
2,Payment,1770911476.885372,103503,4,1
1,NewOrder,1770911476.890356,408240,3,1
1,NewOrder,1770911476.895361,257846,6,1
3,OrderStatus,1770911476.935942,81779,0,1
1,NewOrder,1770911476.935981,296524,11,1
2,Payment,1770911476.936257,79365,5,1
1,NewOrder,1770911476.936318,357520,10,1
2,Payment,1770911476.937343,110586,9,1
2,Payment,1770911476.937401,93250,8,1
1,NewOrder,1770911476.957390,340910,2,1
1,NewOrder,1770911476.957500,179980,1,1
2,Payment,1770911476.957604,106960,16,1
5,StockLevel,1770911476.957731,124656,15,1
2,Payment,1770911476.962853,118673,14,1
2,Payment,1770911476.962965,136316,12,1
4,Delivery,1770911476.963059,450691,17,1
2,Payment,1770911476.965370,72296,18,1
1,NewOrder,1770911476.970361,165008,19,1
2,Payment,1770911476.975365,162818,20,1
1,NewOrder,1770911476.980296,241446,13,1
2,Payment,1770911476.985377,189224,21,1
2,Payment,1770911476.990358,168988,22,1
1,NewOrder,1770911476.995352,154006,4,1
2,Payment,1770911477.013190,46656,23,1
2,Payment,1770911477.015703,23339,5,1
3,OrderStatus,1770911477.017800,37195,0,1
1,NewOrder,1770911477.030815,127360,8,1
2,Payment,1770911477.037745,39545,18,1
2,Payment,1770911477.039092,55643,5,1
2,Payment,1770911477.048012,84124,9,1
1,NewOrder,1770911477.055045,277516,0,1
2,Payment,1770911477.059895,56772,23,1
1,NewOrder,1770911477.064642,282735,16,1
1,NewOrder,1770911477.077364,289987,18,1
2,Payment,1770911477.081633,54055,14,1
1,NewOrder,1770911477.082467,241731,15,1
1,NewOrder,1770911477.094787,285041,5,1
1,NewOrder,1770911477.099356,218572,12,1
2,Payment,1770911477.116725,97784,23,1
1,NewOrder,1770911477.132188,231202,9,1
1,NewOrder,1770911477.135448,183778,19,1
2,Payment,1770911477.135743,50713,14,1
1,NewOrder,1770911477.137556,165610,1,1
2,Payment,1770911477.138263,84506,20,1
3,OrderStatus,1770911477.140531,86851,7,1
1,NewOrder,1770911477.149410,163499,4,1
1,NewOrder,1770911477.153285,174936,6,1
1,NewOrder,1770911477.158227,227944,8,1
2,Payment,1770911477.159424,23419,22,1
2,Payment,1770911477.174681,21272,21,1
4,Delivery,1770911477.182895,160955,22,1
2,Payment,1770911477.186503,43998,14,1
1,NewOrder,1770911477.196012,168125,21,1
2,Payment,1770911477.214562,17656,23,1
1,NewOrder,1770911477.221828,131185,13,1
2,Payment,1770911477.222804,16515,20,1
4,Delivery,1770911477.227436,150479,7,1
1,NewOrder,1770911477.230556,232945,14,1
2,Payment,1770911477.232271,62600,23,1
1,NewOrder,1770911477.232608,97633,11,1
1,NewOrder,1770911477.239372,55252,20,1
1,NewOrder,1770911477.293983,79914,10,1
1,NewOrder,1770911477.294681,93747,20,1
1,NewOrder,1770911477.294926,242727,23,1
2,Payment,1770911477.298381,44537,2,1
2,Payment,1770911477.298693,55404,3,1
1,NewOrder,1770911477.303226,103406,1,1
1,NewOrder,1770911477.312961,104937,4,1
1,NewOrder,1770911477.317980,125915,12,1
1,NewOrder,1770911477.319279,122112,19,1
2,Payment,1770911477.324250,51216,15,1
1,NewOrder,1770911477.328273,138732,6,1
1,NewOrder,1770911477.330300,92172,11,1
2,Payment,1770911477.332614,69875,0,1
1,NewOrder,1770911477.342971,118130,2,1
1,NewOrder,1770911477.343919,175710,22,1
1,NewOrder,1770911477.347435,115988,16,1
2,Payment,1770911477.353065,72378,13,1
2,Payment,1770911477.354145,60618,3,1
1,NewOrder,1770911477.363443,93564,9,1
3,OrderStatus,1770911477.364188,31247,21,1
2,Payment,1770911477.367403,40208,18,1
2,Payment,1770911477.373948,73390,10,1
1,NewOrder,1770911477.375517,104948,15,1
1,NewOrder,1770911477.377965,91151,7,1
1,NewOrder,1770911477.379879,124582,5,1
2,Payment,1770911477.386220,77859,8,1
2,Payment,1770911477.388481,39668,20,1
1,NewOrder,1770911477.395487,125624,21,1
1,NewOrder,1770911477.402543,98526,0,1
2,Payment,1770911477.406685,79999,1,1
1,NewOrder,1770911477.407662,103389,18,1
1,NewOrder,1770911477.413829,233594,17,1
2,Payment,1770911477.414817,79434,3,1
2,Payment,1770911477.417948,140155,4,1
2,Payment,1770911477.422522,54385,11,1
2,Payment,1770911477.425492,50510,13,1
2,Payment,1770911477.428219,48439,20,1
2,Payment,1770911477.441499,56009,19,1
2,Payment,1770911477.443946,44822,12,1
2,Payment,1770911477.447387,45834,10,1
2,Payment,1770911477.457061,48619,9,1
2,Payment,1770911477.461153,58519,2,1
1,NewOrder,1770911477.463475,81728,16,1
2,Payment,1770911477.463557,45370,14,1
1,NewOrder,1770911477.464129,76276,8,1
1,NewOrder,1770911477.467055,85739,6,1
2,Payment,1770911477.469167,49098,7,1
2,Payment,1770911477.476059,48104,13,1
1,NewOrder,1770911477.476707,128819,20,1
1,NewOrder,1770911477.476957,99346,11,1
3,OrderStatus,1770911477.480516,40957,15,1
3,OrderStatus,1770911477.486739,20434,1,1
2,Payment,1770911477.488818,44105,12,1
