Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,OrderStatus,1771831103.264449,68837,16,1
2,Payment,1771831103.264449,107300,22,1
2,Payment,1771831103.264483,112647,0,1
2,Payment,1771831103.264487,90207,13,1
2,Payment,1771831103.264512,96563,12,1
2,Payment,1771831103.264552,107519,11,1
1,NewOrder,1771831103.264617,140496,10,1
1,NewOrder,1771831103.264621,163058,8,1
2,Payment,1771831103.264633,88277,4,1
1,NewOrder,1771831103.264643,152103,1,1
1,NewOrder,1771831103.264670,119872,9,1
3,OrderStatus,1771831103.264692,79338,6,1
2,Payment,1771831103.264699,108163,3,1
1,NewOrder,1771831103.264727,140308,7,1
1,NewOrder,1771831103.264740,146842,5,1
1,NewOrder,1771831103.264743,157622,2,1
4,Delivery,1771831103.264753,145296,20,1
2,Payment,1771831103.264782,100784,15,1
3,OrderStatus,1771831103.264990,68303,19,1
1,NewOrder,1771831103.265180,155779,14,1
1,NewOrder,1771831103.265412,149898,18,1
1,NewOrder,1771831103.265613,148325,17,1
1,NewOrder,1771831103.265804,143661,21,1
2,Payment,1771831103.266132,111317,23,1
1,NewOrder,1771831103.333549,66497,19,1
2,Payment,1771831103.333555,76727,16,1
3,OrderStatus,1771831103.344077,11360,6,1
2,Payment,1771831103.353102,29922,4,1
1,NewOrder,1771831103.354764,73233,13,1
1,NewOrder,1771831103.355488,86785,6,1
2,Payment,1771831103.361158,12511,12,1
5,StockLevel,1771831103.365620,12517,15,1
2,Payment,1771831103.371779,16338,22,1
2,Payment,1771831103.372110,5616,11,1
2,Payment,1771831103.372911,20509,3,1
2,Payment,1771831103.373690,16903,12,1
1,NewOrder,1771831103.377172,39409,0,1
1,NewOrder,1771831103.377532,66388,23,1
2,Payment,1771831103.377759,21675,11,1
2,Payment,1771831103.378177,16721,15,1
5,StockLevel,1771831103.383063,43458,4,1
2,Payment,1771831103.384609,23838,9,1
1,NewOrder,1771831103.388136,69351,22,1
1,NewOrder,1771831103.390626,79418,12,1
2,Payment,1771831103.393467,10261,3,1
2,Payment,1771831103.394914,22557,15,1
1,NewOrder,1771831103.399462,67983,11,1
1,NewOrder,1771831103.400089,37423,19,1
4,Delivery,1771831103.403751,78711,3,1
2,Payment,1771831103.405064,19099,7,1
1,NewOrder,1771831103.405188,39499,10,1
1,NewOrder,1771831103.408499,55760,9,1
1,NewOrder,1771831103.409533,49489,21,1
1,NewOrder,1771831103.410114,78406,20,1
2,Payment,1771831103.410324,14649,16,1
2,Payment,1771831103.411643,17440,5,1
2,Payment,1771831103.413986,24210,17,1
2,Payment,1771831103.415374,18628,18,1
2,Payment,1771831103.416622,19424,0,1
1,NewOrder,1771831103.416807,48483,1,1
1,NewOrder,1771831103.417497,70435,15,1
5,StockLevel,1771831103.421038,35651,14,1
1,NewOrder,1771831103.422431,35829,2,1
1,NewOrder,1771831103.424204,37137,7,1
3,OrderStatus,1771831103.424999,6855,16,1
2,Payment,1771831103.426551,13531,4,1
2,Payment,1771831103.427753,25514,8,1
2,Payment,1771831103.428037,24255,13,1
2,Payment,1771831103.429126,31617,5,1
5,StockLevel,1771831103.431897,38201,16,1
1,NewOrder,1771831103.434044,32281,18,1
1,NewOrder,1771831103.436090,28823,0,1
2,Payment,1771831103.437554,22344,19,1
3,OrderStatus,1771831103.438242,13343,17,1
2,Payment,1771831103.440127,14493,4,1
1,NewOrder,1771831103.442315,33922,6,1
5,StockLevel,1771831103.443962,33263,23,1
3,OrderStatus,1771831103.444727,9738,10,1
1,NewOrder,1771831103.451626,41866,17,1
5,StockLevel,1771831103.452339,27784,13,1
1,NewOrder,1771831103.453306,24383,8,1
1,NewOrder,1771831103.454506,22674,10,1
2,Payment,1771831103.454660,14960,4,1
2,Payment,1771831103.456729,21054,14,1
1,NewOrder,1771831103.457531,34901,22,1
1,NewOrder,1771831103.458303,40975,2,1
4,Delivery,1771831103.459041,84034,21,1
2,Payment,1771831103.459937,12604,19,1
1,NewOrder,1771831103.460761,20222,5,1
2,Payment,1771831103.461383,20503,7,1
1,NewOrder,1771831103.464303,26925,9,1
2,Payment,1771831103.464973,13545,0,1
2,Payment,1771831103.465333,18195,1,1
2,Payment,1771831103.466369,18653,18,1
1,NewOrder,1771831103.467486,40411,11,1
4,Delivery,1771831103.469662,13535,4,1
2,Payment,1771831103.470087,12577,12,1
2,Payment,1771831103.470115,16338,16,1
1,NewOrder,1771831103.472584,30847,19,1
1,NewOrder,1771831103.476288,27525,6,1
2,Payment,1771831103.477252,28165,10,1
2,Payment,1771831103.477281,15616,23,1
1,NewOrder,1771831103.477727,37211,8,1
1,NewOrder,1771831103.477819,47835,14,1
1,NewOrder,1771831103.478551,38110,0,1
2,Payment,1771831103.480171,20165,13,1
1,NewOrder,1771831103.481032,35599,5,1
1,NewOrder,1771831103.481928,44703,7,1
2,Payment,1771831103.482504,16085,3,1
1,NewOrder,1771831103.482706,24500,12,1
1,NewOrder,1771831103.483255,60981,4,1
2,Payment,1771831103.483567,18206,1,1
5,StockLevel,1771831103.485065,31761,18,1
4,Delivery,1771831103.486495,89294,16,1
1,NewOrder,1771831103.487971,33681,15,1
2,Payment,1771831103.488559,22456,20,1
1,NewOrder,1771831103.491266,31023,9,1
1,NewOrder,1771831103.492472,33629,22,1
1,NewOrder,1771831103.492941,38779,23,1
2,Payment,1771831103.493533,14652,17,1
3,OrderStatus,1771831103.498636,7904,3,1
2,Payment,1771831103.499334,16633,2,1
2,Payment,1771831103.500357,13991,13,1
4,Delivery,1771831103.501816,40812,1,1
1,NewOrder,1771831103.503474,25681,19,1
1,NewOrder,1771831103.503852,26101,6,1
3,OrderStatus,1771831103.505459,6741,10,1
1,NewOrder,1771831103.506606,56346,3,1
2,Payment,1771831103.507247,13532,12,1
1,NewOrder,1771831103.507944,25165,11,1
2,Payment,1771831103.508224,17771,17,1
2,Payment,1771831103.511041,11188,20,1
1,NewOrder,1771831103.512241,39544,10,1
2,Payment,1771831103.514392,16560,13,1
2,Payment,1771831103.514962,15026,8,1
2,Payment,1771831103.516010,15711,2,1
2,Payment,1771831103.516672,20384,5,1
5,StockLevel,1771831103.516704,35216,0,1
2,Payment,1771831103.516869,15314,18,1
2,Payment,1771831103.520807,19255,12,1
1,NewOrder,1771831103.521678,33213,15,1
1,NewOrder,1771831103.522250,30239,20,1
2,Payment,1771831103.522336,20705,9,1
2,Payment,1771831103.525700,18483,14,1
1,NewOrder,1771831103.526031,26910,17,1
1,NewOrder,1771831103.526151,44237,22,1
2,Payment,1771831103.526773,19899,7,1
1,NewOrder,1771831103.529184,28840,19,1
1,NewOrder,1771831103.529976,23065,6,1
1,NewOrder,1771831103.530028,48361,8,1
2,Payment,1771831103.530974,16712,13,1
1,NewOrder,1771831103.531758,38654,23,1
1,NewOrder,1771831103.531778,39556,2,1
2,Payment,1771831103.532208,15409,18,1
1,NewOrder,1771831103.533161,43450,11,1
5,StockLevel,1771831103.537108,28851,5,1
1,NewOrder,1771831103.540105,30334,12,1
2,Payment,1771831103.542672,22924,1,1
2,Payment,1771831103.543086,15373,9,1
2,Payment,1771831103.543110,20566,21,1
2,Payment,1771831103.544223,8926,14,1
2,Payment,1771831103.544280,25615,4,1
1,NewOrder,1771831103.546713,33003,7,1
2,Payment,1771831103.547652,21641,18,1
2,Payment,1771831103.547728,7848,13,1
2,Payment,1771831103.551823,22374,10,1
2,Payment,1771831103.551966,33718,0,1
2,Payment,1771831103.552519,19900,20,1
2,Payment,1771831103.552997,13465,17,1
4,Delivery,1771831103.553084,23553,6,1
2,Payment,1771831103.553190,22281,14,1
2,Payment,1771831103.554933,16614,15,1
1,NewOrder,1771831103.555613,5014,13,1
1,NewOrder,1771831103.558062,52598,19,1
1,NewOrder,1771831103.558497,31102,9,1
1,NewOrder,1771831103.560669,10968,13,1
2,Payment,1771831103.562991,32498,3,1
2,Payment,1771831103.563716,12435,21,1
5,StockLevel,1771831103.565632,38283,1,1
2,Payment,1771831103.566003,15884,5,1
1,NewOrder,1771831103.566503,28593,17,1
1,NewOrder,1771831103.569335,34095,18,1
2,Payment,1771831103.569920,20315,4,1
2,Payment,1771831103.570423,13788,22,1
1,NewOrder,1771831103.570458,27645,23,1
1,NewOrder,1771831103.570481,42936,12,1
1,NewOrder,1771831103.571368,30512,2,1
2,Payment,1771831103.571584,8186,15,1
1,NewOrder,1771831103.571679,42969,13,1
2,Payment,1771831103.572450,6782,20,1
2,Payment,1771831103.574234,13870,10,1
3,OrderStatus,1771831103.575514,9144,14,1
2,Payment,1771831103.575831,14904,16,1
2,Payment,1771831103.576193,10805,21,1
1,NewOrder,1771831103.576649,42710,11,1
2,Payment,1771831103.576671,20718,6,1
1,NewOrder,1771831103.578429,52189,8,1
2,Payment,1771831103.579275,18870,20,1
3,OrderStatus,1771831103.579756,14346,7,1
2,Payment,1771831103.579809,18271,15,1
2,Payment,1771831103.581930,17453,5,1
1,NewOrder,1771831103.584252,40110,22,1
1,NewOrder,1771831103.584688,41209,14,1
4,Delivery,1771831103.585727,9764,0,1
1,NewOrder,1771831103.587041,31147,21,1
2,Payment,1771831103.588147,17387,10,1
1,NewOrder,1771831103.589640,32467,9,1
1,NewOrder,1771831103.590292,32967,4,1
5,StockLevel,1771831103.590754,26266,16,1
1,NewOrder,1771831103.594144,27283,7,1
2,Payment,1771831103.595139,15435,17,1
1,NewOrder,1771831103.595507,43526,0,1
1,NewOrder,1771831103.595525,42969,3,1
2,Payment,1771831103.597430,14041,6,1
1,NewOrder,1771831103.598124,30928,15,1
1,NewOrder,1771831103.598139,25693,23,1
3,OrderStatus,1771831103.598186,5580,20,1
1,NewOrder,1771831103.599417,22277,5,1
1,NewOrder,1771831103.601902,24874,2,1
2,Payment,1771831103.603473,14139,18,1
1,NewOrder,1771831103.603810,20531,20,1
2,Payment,1771831103.603957,16701,1,1
2,Payment,1771831103.605587,16508,10,1
1,NewOrder,1771831103.610615,28362,17,1
2,Payment,1771831103.610708,19801,19,1
2,Payment,1771831103.611507,15275,6,1
1,NewOrder,1771831103.613461,30445,12,1
1,NewOrder,1771831103.614697,41735,13,1
2,Payment,1771831103.617059,12716,16,1
2,Payment,1771831103.617654,15996,18,1
3,OrderStatus,1771831103.618220,6093,21,1
1,NewOrder,1771831103.619402,41607,11,1
2,Payment,1771831103.620701,18368,1,1
1,NewOrder,1771831103.621498,30277,7,1
1,NewOrder,1771831103.621739,21658,5,1
1,NewOrder,1771831103.622135,29562,10,1
2,Payment,1771831103.622141,9698,9,1
1,NewOrder,1771831103.623304,31970,4,1
1,NewOrder,1771831103.623861,18237,23,1
2,Payment,1771831103.624356,18055,21,1
1,NewOrder,1771831103.624379,17921,20,1
2,Payment,1771831103.624397,14607,22,1
2,Payment,1771831103.625934,16584,14,1
2,Payment,1771831103.626808,15636,2,1
1,NewOrder,1771831103.626822,41516,6,1
1,NewOrder,1771831103.629090,49654,15,1
2,Payment,1771831103.629806,14835,16,1
1,NewOrder,1771831103.630548,40245,19,1
1,NewOrder,1771831103.630659,30962,8,1
2,Payment,1771831103.631879,13218,9,1
1,NewOrder,1771831103.633691,31972,18,1
2,Payment,1771831103.638537,24009,3,1
4,Delivery,1771831103.639021,106264,17,1
1,NewOrder,1771831103.639046,43497,22,1
1,NewOrder,1771831103.639065,34322,0,1
2,Payment,1771831103.639157,11281,1,1
2,Payment,1771831103.642139,17806,23,1
1,NewOrder,1771831103.642339,19152,20,1
2,Payment,1771831103.642445,20014,21,1
2,Payment,1771831103.642487,16221,2,1
2,Payment,1771831103.642537,15804,14,1
2,Payment,1771831103.643436,26767,5,1
2,Payment,1771831103.643994,25523,12,1
2,Payment,1771831103.644657,17146,16,1
2,Payment,1771831103.645134,10320,9,1
1,NewOrder,1771831103.650482,27510,1,1
2,Payment,1771831103.651732,15085,10,1
5,StockLevel,1771831103.651818,30952,7,1
1,NewOrder,1771831103.655298,25905,4,1
5,StockLevel,1771831103.655468,40351,9,1
1,NewOrder,1771831103.656473,22995,13,1
1,NewOrder,1771831103.658388,36485,14,1
1,NewOrder,1771831103.658749,24551,2,1
2,Payment,1771831103.659994,23922,23,1
3,OrderStatus,1771831103.661046,8004,11,1
2,Payment,1771831103.661532,30312,20,1
2,Payment,1771831103.661664,14720,8,1
1,NewOrder,1771831103.661832,45742,16,1
2,Payment,1771831103.662480,9893,21,1
1,NewOrder,1771831103.662602,3697,3,1
1,NewOrder,1771831103.665683,26424,18,1
1,NewOrder,1771831103.666323,5705,3,1
3,OrderStatus,1771831103.666855,6694,10,1
1,NewOrder,1771831103.668389,29967,6,1
1,NewOrder,1771831103.669094,42104,11,1
2,Payment,1771831103.669555,11539,12,1
2,Payment,1771831103.670236,8484,5,1
2,Payment,1771831103.670828,17126,19,1
1,NewOrder,1771831103.672069,8499,3,1
1,NewOrder,1771831103.672407,24134,21,1
2,Payment,1771831103.673427,14154,0,1
2,Payment,1771831103.673582,11771,10,1
1,NewOrder,1771831103.676419,42248,8,1
4,Delivery,1771831103.678032,41448,1,1
2,Payment,1771831103.678754,12064,5,1
2,Payment,1771831103.678785,9256,15,1
1,NewOrder,1771831103.679508,39811,13,1
2,Payment,1771831103.680605,13209,3,1
1,NewOrder,1771831103.681125,26034,12,1
3,OrderStatus,1771831103.681235,7518,4,1
4,Delivery,1771831103.682573,89766,22,1
1,NewOrder,1771831103.682809,21230,7,1
1,NewOrder,1771831103.683338,25979,2,1
1,NewOrder,1771831103.683944,21128,23,1
1,NewOrder,1771831103.685399,36068,10,1
2,Payment,1771831103.687619,16876,0,1
4,Delivery,1771831103.687985,82285,19,1
4,Delivery,1771831103.688057,57841,15,1
2,Payment,1771831103.688794,18823,4,1
2,Payment,1771831103.690854,7953,5,1
4,Delivery,1771831103.691882,78371,20,1
1,NewOrder,1771831103.692146,45860,18,1
2,Payment,1771831103.693835,6582,3,1
2,Payment,1771831103.694907,18914,14,1
1,NewOrder,1771831103.695857,16281,9,1
2,Payment,1771831103.696577,7934,21,1
2,Payment,1771831103.698377,18900,6,1
1,NewOrder,1771831103.698843,25173,5,1
3,OrderStatus,1771831103.700443,1362,3,1
1,NewOrder,1771831103.701831,5745,3,1
1,NewOrder,1771831103.704078,33955,7,1
2,Payment,1771831103.704521,14816,0,1
2,Payment,1771831103.704541,6126,21,1
2,Payment,1771831103.705110,9564,23,1
2,Payment,1771831103.707183,9092,12,1
1,NewOrder,1771831103.707601,20328,3,1
1,NewOrder,1771831103.707615,36005,16,1
1,NewOrder,1771831103.707660,28570,4,1
1,NewOrder,1771831103.709352,22612,2,1
2,Payment,1771831103.710703,8678,21,1
4,Delivery,1771831103.711237,136174,11,1
2,Payment,1771831103.712170,28540,9,1
2,Payment,1771831103.713856,12684,14,1
1,NewOrder,1771831103.714710,37693,23,1
2,Payment,1771831103.716308,12755,12,1
2,Payment,1771831103.717308,18894,6,1
1,NewOrder,1771831103.718704,39314,8,1
1,NewOrder,1771831103.719358,22530,13,1
5,StockLevel,1771831103.719378,13924,0,1
1,NewOrder,1771831103.719432,22760,21,1
1,NewOrder,1771831103.719523,36705,1,1
1,NewOrder,1771831103.721498,38733,10,1
2,Payment,1771831103.724056,11938,5,1
1,NewOrder,1771831103.726578,44448,14,1
2,Payment,1771831103.727965,11804,3,1
2,Payment,1771831103.729098,8792,12,1
5,StockLevel,1771831103.732003,36818,2,1
2,Payment,1771831103.733342,18408,0,1
2,Payment,1771831103.736038,9124,5,1
2,Payment,1771831103.736244,9048,6,1
2,Payment,1771831103.736266,12319,4,1
2,Payment,1771831103.737929,3942,12,1
1,NewOrder,1771831103.738045,32153,18,1
1,NewOrder,1771831103.738075,21993,7,1
1,NewOrder,1771831103.739819,39389,3,1
2,Payment,1771831103.740751,9667,9,1
2,Payment,1771831103.741903,6964,12,1
2,Payment,1771831103.741927,14648,13,1
1,NewOrder,1771831103.742247,26036,21,1
1,NewOrder,1771831103.743650,60849,16,1
1,NewOrder,1771831103.745203,42525,5,1
2,Payment,1771831103.745327,11274,6,1
1,NewOrder,1771831103.745328,56886,17,1
1,NewOrder,1771831103.745936,6642,15,1
1,NewOrder,1771831103.748619,17324,4,1
2,Payment,1771831103.748914,11988,12,1
1,NewOrder,1771831103.750475,18217,9,1
2,Payment,1771831103.751808,8392,0,1
1,NewOrder,1771831103.752443,50798,23,1
2,Payment,1771831103.752602,6113,15,1
4,Delivery,1771831103.756266,36111,1,1
1,NewOrder,1771831103.756614,21147,13,1
1,NewOrder,1771831103.756638,43933,6,1
1,NewOrder,1771831103.758057,36192,8,1
1,NewOrder,1771831103.758752,6612,15,1
1,NewOrder,1771831103.760101,37248,7,1
1,NewOrder,1771831103.760231,42805,0,1
2,Payment,1771831103.760263,11354,10,1
1,NewOrder,1771831103.760936,42193,12,1
2,Payment,1771831103.765402,3266,15,1
1,NewOrder,1771831103.765978,32590,4,1
