Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1771508390.751009,155038,14,1
2,Payment,1771508390.751010,137587,20,1
5,StockLevel,1771508390.751010,65532,12,1
2,Payment,1771508390.751025,164971,6,1
1,NewOrder,1771508390.751028,200067,21,1
1,NewOrder,1771508390.751040,148305,9,1
1,NewOrder,1771508390.751066,180160,18,1
5,StockLevel,1771508390.751088,64685,13,1
1,NewOrder,1771508390.751173,148145,19,1
1,NewOrder,1771508390.751200,142903,15,1
2,Payment,1771508390.751207,128312,16,1
4,Delivery,1771508390.751360,330001,23,1
2,Payment,1771508390.751574,128791,22,1
4,Delivery,1771508390.751764,182711,8,1
2,Payment,1771508390.752018,134019,10,1
1,NewOrder,1771508390.752210,186167,7,1
1,NewOrder,1771508390.752430,165702,3,1
2,Payment,1771508390.752642,95570,2,1
5,StockLevel,1771508390.752888,103703,4,1
1,NewOrder,1771508390.753117,145567,0,1
1,NewOrder,1771508390.753284,175553,1,1
1,NewOrder,1771508390.782160,131542,5,1
1,NewOrder,1771508390.782190,151878,17,1
1,NewOrder,1771508390.782207,132006,11,1
1,NewOrder,1771508390.816050,145160,13,1
2,Payment,1771508390.816604,117891,12,1
2,Payment,1771508390.848288,18290,2,1
1,NewOrder,1771508390.856754,109600,4,1
1,NewOrder,1771508390.866636,109786,2,1
2,Payment,1771508390.879558,21447,16,1
3,OrderStatus,1771508390.880435,19907,22,1
1,NewOrder,1771508390.886108,69573,10,1
1,NewOrder,1771508390.888649,64547,20,1
1,NewOrder,1771508390.894163,55190,15,1
1,NewOrder,1771508390.898760,49317,0,1
1,NewOrder,1771508390.899392,80283,19,1
1,NewOrder,1771508390.899416,75363,9,1
2,Payment,1771508390.900390,13808,22,1
1,NewOrder,1771508390.901045,55717,16,1
1,NewOrder,1771508390.906121,85600,14,1
3,OrderStatus,1771508390.913764,36941,5,1
1,NewOrder,1771508390.914239,62135,22,1
2,Payment,1771508390.914248,44256,11,1
1,NewOrder,1771508390.916036,31108,6,1
2,Payment,1771508390.918197,21442,3,1
4,Delivery,1771508390.928907,84467,1,1
1,NewOrder,1771508390.931357,27690,18,1
2,Payment,1771508390.934137,53132,17,1
2,Payment,1771508390.934516,6031,12,1
1,NewOrder,1771508390.934526,29816,8,1
4,Delivery,1771508390.938454,111099,7,1
1,NewOrder,1771508390.939683,78962,3,1
2,Payment,1771508390.940594,6133,12,1
1,NewOrder,1771508390.946773,69768,12,1
2,Payment,1771508390.947185,17404,6,1
2,Payment,1771508390.948121,41929,0,1
5,StockLevel,1771508390.949395,51801,15,1
1,NewOrder,1771508390.950724,48259,5,1
2,Payment,1771508390.951172,48675,21,1
3,OrderStatus,1771508390.953225,7252,20,1
2,Payment,1771508390.955728,649677,10,1
1,NewOrder,1771508390.956798,166317,16,1
2,Payment,1771508390.958555,29570,11,1
1,NewOrder,1771508390.959090,97265,18,1
2,Payment,1771508390.960522,89928,20,1
2,Payment,1771508390.961234,153617,13,1
2,Payment,1771508390.964415,34478,8,1
1,NewOrder,1771508390.964635,14394,6,1
2,Payment,1771508390.966398,31347,4,1
3,OrderStatus,1771508390.974822,22569,9,1
2,Payment,1771508390.976426,636450,22,1
1,NewOrder,1771508390.976464,96012,2,1
2,Payment,1771508390.979075,23768,6,1
5,StockLevel,1771508390.979720,45164,19,1
2,Payment,1771508390.987320,20119,17,1
2,Payment,1771508390.988171,20889,11,1
2,Payment,1771508390.990091,21065,0,1
2,Payment,1771508390.991755,27265,14,1
1,NewOrder,1771508390.997442,66139,9,1
1,NewOrder,1771508390.997795,78228,4,1
2,Payment,1771508390.998939,51828,8,1
1,NewOrder,1771508390.999020,65908,5,1
1,NewOrder,1771508390.999895,69111,21,1
1,NewOrder,1771508391.001247,75679,15,1
1,NewOrder,1771508391.002889,8238,6,1
2,Payment,1771508391.007486,612910,17,1
1,NewOrder,1771508391.009122,72646,11,1
2,Payment,1771508391.011168,47405,6,1
1,NewOrder,1771508391.011199,70061,0,1
2,Payment,1771508391.013425,59159,1,1
1,NewOrder,1771508391.016588,60211,12,1
2,Payment,1771508391.018675,302712,3,1
4,Delivery,1771508391.019059,126904,14,1
1,NewOrder,1771508391.024930,60417,19,1
1,NewOrder,1771508391.049615,15034,7,1
2,Payment,1771508391.050499,5274,20,1
1,NewOrder,1771508391.050824,65992,8,1
2,Payment,1771508391.055818,4294,20,1
1,NewOrder,1771508391.056392,16141,18,1
1,NewOrder,1771508391.058626,8733,6,1
2,Payment,1771508391.060155,6382,20,1
1,NewOrder,1771508391.063632,53462,9,1
3,OrderStatus,1771508391.064708,4852,7,1
2,Payment,1771508391.064975,261041,5,1
2,Payment,1771508391.066590,5502,20,1
2,Payment,1771508391.067404,5111,6,1
4,Delivery,1771508391.069055,13190,21,1
2,Payment,1771508391.069607,47389,7,1
2,Payment,1771508391.072146,44589,20,1
2,Payment,1771508391.072521,257028,2,1
2,Payment,1771508391.072565,53529,6,1
2,Payment,1771508391.072579,57689,18,1
1,NewOrder,1771508391.072630,44561,1,1
2,Payment,1771508391.076070,257129,4,1
1,NewOrder,1771508391.076834,40309,12,1
1,NewOrder,1771508391.076970,62956,15,1
1,NewOrder,1771508391.081304,60445,0,1
1,NewOrder,1771508391.081444,126538,23,1
2,Payment,1771508391.081811,48936,11,1
1,NewOrder,1771508391.082292,59075,21,1
1,NewOrder,1771508391.085388,67511,19,1
4,Delivery,1771508391.114918,31669,13,1
5,StockLevel,1771508391.116798,45701,20,1
1,NewOrder,1771508391.116870,39526,8,1
2,Payment,1771508391.117051,73073,7,1
3,OrderStatus,1771508391.117145,13306,9,1
5,StockLevel,1771508391.117194,35853,12,1
1,NewOrder,1771508391.117246,61704,1,1
1,NewOrder,1771508391.123176,7500,16,1
2,Payment,1771508391.126145,8734,6,1
2,Payment,1771508391.130318,38124,18,1
1,NewOrder,1771508391.130501,39586,9,1
2,Payment,1771508391.130724,5124,16,1
2,Payment,1771508391.130785,12418,11,1
2,Payment,1771508391.134932,11578,6,1
5,StockLevel,1771508391.135904,9101,16,1
1,NewOrder,1771508391.139980,55476,15,1
2,Payment,1771508391.141413,30378,21,1
1,NewOrder,1771508391.141799,60525,0,1
2,Payment,1771508391.143256,51247,11,1
1,NewOrder,1771508391.145047,58967,16,1
1,NewOrder,1771508391.146018,60389,14,1
1,NewOrder,1771508391.146556,15632,6,1
2,Payment,1771508391.146632,4452,13,1
2,Payment,1771508391.151135,4247,13,1
2,Payment,1771508391.152951,28647,19,1
2,Payment,1771508391.153119,21122,12,1
2,Payment,1771508391.155430,5811,13,1
1,NewOrder,1771508391.156450,40145,8,1
2,Payment,1771508391.161291,19353,13,1
1,NewOrder,1771508391.162224,31042,6,1
1,NewOrder,1771508391.162566,101301,20,1
1,NewOrder,1771508391.168501,85249,18,1
1,NewOrder,1771508391.170132,36869,9,1
2,Payment,1771508391.171836,13944,21,1
1,NewOrder,1771508391.174297,38340,12,1
1,NewOrder,1771508391.179005,42071,1,1
2,Payment,1771508391.180689,31321,13,1
2,Payment,1771508391.181641,26265,19,1
2,Payment,1771508391.185823,26690,21,1
1,NewOrder,1771508391.190172,73144,7,1
1,NewOrder,1771508391.193314,30736,6,1
1,NewOrder,1771508391.194544,18066,11,1
2,Payment,1771508391.195503,29347,15,1
2,Payment,1771508391.196686,19166,8,1
1,NewOrder,1771508391.202377,54096,0,1
2,Payment,1771508391.204063,24261,16,1
2,Payment,1771508391.206460,25814,14,1
2,Payment,1771508391.207050,23307,9,1
2,Payment,1771508391.207959,16772,19,1
1,NewOrder,1771508391.208029,41139,23,1
2,Payment,1771508391.212062,28158,13,1
1,NewOrder,1771508391.212560,34719,21,1
4,Delivery,1771508391.212663,231168,11,1
2,Payment,1771508391.212691,24849,12,1
2,Payment,1771508391.215896,20670,8,1
1,NewOrder,1771508391.221144,52903,1,1
2,Payment,1771508391.224103,21229,6,1
2,Payment,1771508391.224769,22539,19,1
2,Payment,1771508391.224903,24784,15,1
1,NewOrder,1771508391.228367,41392,16,1
1,NewOrder,1771508391.230407,31752,9,1
2,Payment,1771508391.232321,13919,14,1
1,NewOrder,1771508391.236617,55897,8,1
1,NewOrder,1771508391.237586,53539,12,1
2,Payment,1771508391.240251,12946,13,1
2,Payment,1771508391.245384,16076,6,1
1,NewOrder,1771508391.246293,53038,14,1
2,Payment,1771508391.247324,21269,21,1
3,OrderStatus,1771508391.247351,13112,19,1
1,NewOrder,1771508391.249207,116771,23,1
2,Payment,1771508391.249731,24751,15,1
2,Payment,1771508391.253270,24940,13,1
1,NewOrder,1771508391.253792,111275,18,1
2,Payment,1771508391.256539,92310,0,1
3,OrderStatus,1771508391.260517,9104,19,1
2,Payment,1771508391.261511,16199,6,1
2,Payment,1771508391.262227,21264,9,1
5,StockLevel,1771508391.263365,40223,7,1
1,NewOrder,1771508391.263919,113093,20,1
2,Payment,1771508391.268641,22017,21,1
1,NewOrder,1771508391.269674,59492,19,1
2,Payment,1771508391.269801,21230,16,1
2,Payment,1771508391.274092,84589,1,1
2,Payment,1771508391.274528,19349,15,1
1,NewOrder,1771508391.277762,51597,6,1
3,OrderStatus,1771508391.278240,2367,13,1
1,NewOrder,1771508391.280634,102078,13,1
2,Payment,1771508391.283535,38809,9,1
2,Payment,1771508391.290692,31892,21,1
2,Payment,1771508391.291074,33101,16,1
1,NewOrder,1771508391.291179,85721,12,1
1,NewOrder,1771508391.292566,80500,8,1
2,Payment,1771508391.293921,70135,15,1
3,OrderStatus,1771508391.299379,7299,14,1
1,NewOrder,1771508391.303644,122409,7,1
2,Payment,1771508391.306748,82414,14,1
1,NewOrder,1771508391.321419,9630,3,1
1,NewOrder,1771508391.322391,65991,9,1
1,NewOrder,1771508391.322639,88834,21,1
2,Payment,1771508391.324228,48320,16,1
2,Payment,1771508391.326064,11858,5,1
1,NewOrder,1771508391.329215,72386,19,1
4,Delivery,1771508391.329404,115005,6,1
1,NewOrder,1771508391.329598,17366,2,1
4,Delivery,1771508391.331090,59839,3,1
5,StockLevel,1771508391.333242,1881,4,1
2,Payment,1771508391.335181,9074,4,1
5,StockLevel,1771508391.338007,4069,5,1
3,OrderStatus,1771508391.342128,9461,5,1
1,NewOrder,1771508391.344302,11568,4,1
2,Payment,1771508391.347007,5303,2,1
2,Payment,1771508391.348899,13920,0,1
1,NewOrder,1771508391.351636,40301,5,1
1,NewOrder,1771508391.352358,14963,2,1
5,StockLevel,1771508391.355922,19474,4,1
1,NewOrder,1771508391.358733,20729,1,1
1,NewOrder,1771508391.362897,17033,0,1
