Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1770901195.440918,122349,2,1
2,Payment,1770901195.440918,64569,4,1
5,StockLevel,1770901195.440919,34199,23,1
2,Payment,1770901195.440919,159914,1,1
4,Delivery,1770901195.440919,141014,5,1
2,Payment,1770901195.440920,101642,3,1
1,NewOrder,1770901195.440994,101809,0,1
1,NewOrder,1770901195.441201,122644,6,1
1,NewOrder,1770901195.441420,102976,7,1
2,Payment,1770901195.441637,62997,8,1
2,Payment,1770901195.441844,92124,9,1
4,Delivery,1770901195.442063,145896,10,1
1,NewOrder,1770901195.442265,98914,11,1
2,Payment,1770901195.442481,126062,12,1
2,Payment,1770901195.442695,102353,13,1
2,Payment,1770901195.442908,66101,14,1
1,NewOrder,1770901195.443117,107532,15,1
2,Payment,1770901195.443336,156519,16,1
1,NewOrder,1770901195.443538,43536,17,1
2,Payment,1770901195.443752,43741,18,1
2,Payment,1770901195.457399,22364,20,1
2,Payment,1770901195.457413,39239,22,1
1,NewOrder,1770901195.457427,38901,21,1
1,NewOrder,1770901195.457434,105662,19,1
2,Payment,1770901195.475234,32102,23,1
2,Payment,1770901195.479802,34929,20,1
1,NewOrder,1770901195.487119,25284,17,1
1,NewOrder,1770901195.487562,25131,18,1
5,StockLevel,1770901195.496373,5837,21,1
2,Payment,1770901195.496687,24868,22,1
1,NewOrder,1770901195.502237,14020,21,1
2,Payment,1770901195.504667,48069,8,1
1,NewOrder,1770901195.505515,81832,4,1
5,StockLevel,1770901195.507356,4834,23,1
1,NewOrder,1770901195.509035,57135,14,1
2,Payment,1770901195.512211,15338,23,1
2,Payment,1770901195.512418,113852,17,1
3,OrderStatus,1770901195.512711,5116,18,1
4,Delivery,1770901195.514750,31483,20,1
2,Payment,1770901195.516274,20630,21,1
1,NewOrder,1770901195.517846,16803,18,1
2,Payment,1770901195.521574,20169,22,1
1,NewOrder,1770901195.527571,23913,23,1
2,Payment,1770901195.534004,30948,9,1
2,Payment,1770901195.534671,14736,18,1
2,Payment,1770901195.536926,17244,21,1
2,Payment,1770901195.541217,30162,11,1
2,Payment,1770901195.541761,15853,22,1
1,NewOrder,1770901195.542588,20542,3,1
2,Payment,1770901195.542831,87486,0,1
1,NewOrder,1770901195.544421,50751,7,1
2,Payment,1770901195.545077,93834,13,1
2,Payment,1770901195.546253,17392,20,1
1,NewOrder,1770901195.549427,12994,18,1
1,NewOrder,1770901195.550675,42907,15,1
2,Payment,1770901195.551506,49185,23,1
2,Payment,1770901195.552751,23736,8,1
2,Payment,1770901195.554187,62552,21,1
2,Payment,1770901195.557633,21442,22,1
1,NewOrder,1770901195.562449,10422,18,1
2,Payment,1770901195.563139,67773,19,1
2,Payment,1770901195.563149,75027,3,1
1,NewOrder,1770901195.563298,76966,2,1
1,NewOrder,1770901195.563663,53852,20,1
1,NewOrder,1770901195.563872,32970,6,1
1,NewOrder,1770901195.564968,27360,9,1
3,OrderStatus,1770901195.566192,10471,14,1
2,Payment,1770901195.568572,83273,12,1
3,OrderStatus,1770901195.571400,3271,11,1
2,Payment,1770901195.572894,68322,18,1
1,NewOrder,1770901195.574689,7857,11,1
1,NewOrder,1770901195.576506,17850,8,1
1,NewOrder,1770901195.576675,40779,14,1
5,StockLevel,1770901195.579111,40867,22,1
1,NewOrder,1770901195.581964,24065,5,1
1,NewOrder,1770901195.582567,11949,11,1
1,NewOrder,1770901195.587366,31886,4,1
5,StockLevel,1770901195.587991,30262,10,1
1,NewOrder,1770901195.592350,14992,9,1
2,Payment,1770901195.593603,75065,15,1
4,Delivery,1770901195.594374,24046,8,1
1,NewOrder,1770901195.594534,12203,11,1
1,NewOrder,1770901195.595188,33276,7,1
2,Payment,1770901195.596861,24542,6,1
3,OrderStatus,1770901195.599887,21274,16,1
2,Payment,1770901195.600708,52797,23,1
4,Delivery,1770901195.600863,45855,1,1
2,Payment,1770901195.606046,42792,5,1
2,Payment,1770901195.606757,18959,11,1
3,OrderStatus,1770901195.607359,3161,9,1
5,StockLevel,1770901195.610540,6043,9,1
3,OrderStatus,1770901195.616607,1848,9,1
1,NewOrder,1770901195.616759,36713,21,1
2,Payment,1770901195.617470,61807,14,1
1,NewOrder,1770901195.617529,32787,20,1
1,NewOrder,1770901195.618273,45675,10,1
1,NewOrder,1770901195.618439,12488,8,1
2,Payment,1770901195.618467,15813,9,1
1,NewOrder,1770901195.619266,21299,4,1
1,NewOrder,1770901195.619994,59765,22,1
2,Payment,1770901195.621185,67345,16,1
1,NewOrder,1770901195.621442,29761,6,1
1,NewOrder,1770901195.625735,27230,11,1
5,StockLevel,1770901195.626290,31310,17,1
1,NewOrder,1770901195.628483,30247,7,1
2,Payment,1770901195.630334,40752,0,1
4,Delivery,1770901195.630934,37008,19,1
1,NewOrder,1770901195.630943,22441,8,1
1,NewOrder,1770901195.634301,22443,9,1
2,Payment,1770901195.638201,19627,3,1
1,NewOrder,1770901195.638934,27860,13,1
2,Payment,1770901195.640285,34977,2,1
2,Payment,1770901195.640583,45236,4,1
3,OrderStatus,1770901195.641232,5864,18,1
3,OrderStatus,1770901195.646743,6031,1,1
2,Payment,1770901195.647114,17203,18,1
2,Payment,1770901195.648858,12807,5,1
2,Payment,1770901195.650338,32413,20,1
1,NewOrder,1770901195.651223,12764,6,1
2,Payment,1770901195.651861,54737,12,1
2,Payment,1770901195.652791,44415,1,1
5,StockLevel,1770901195.652983,8952,11,1
2,Payment,1770901195.653403,7726,8,1
1,NewOrder,1770901195.653487,28007,21,1
2,Payment,1770901195.653521,22179,23,1
3,OrderStatus,1770901195.656763,3080,9,1
2,Payment,1770901195.657620,39489,17,1
2,Payment,1770901195.657853,48898,3,1
1,NewOrder,1770901195.658749,23786,7,1
2,Payment,1770901195.659863,6385,9,1
1,NewOrder,1770901195.661145,26912,8,1
1,NewOrder,1770901195.661683,29707,5,1
1,NewOrder,1770901195.661956,8606,11,1
2,Payment,1770901195.663965,15261,10,1
3,OrderStatus,1770901195.664006,8892,6,1
1,NewOrder,1770901195.664335,40439,18,1
1,NewOrder,1770901195.666265,8413,9,1
2,Payment,1770901195.666811,61647,13,1
2,Payment,1770901195.667958,27448,19,1
1,NewOrder,1770901195.668688,21476,15,1
2,Payment,1770901195.670580,16470,11,1
