Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1771503573.221303,126835,8,1
2,Payment,1771503573.221304,100714,13,1
3,OrderStatus,1771503573.221304,81062,0,1
2,Payment,1771503573.221310,119547,14,1
3,OrderStatus,1771503573.221335,87057,11,1
5,StockLevel,1771503573.221345,81313,18,1
2,Payment,1771503573.221349,96781,3,1
2,Payment,1771503573.221374,89966,6,1
2,Payment,1771503573.221389,154304,7,1
2,Payment,1771503573.221412,108917,10,1
1,NewOrder,1771503573.221424,117509,2,1
2,Payment,1771503573.221446,173776,9,1
2,Payment,1771503573.221465,160803,23,1
2,Payment,1771503573.221473,119275,5,1
1,NewOrder,1771503573.221495,121341,12,1
1,NewOrder,1771503573.221521,123163,4,1
4,Delivery,1771503573.221528,103069,1,1
2,Payment,1771503573.221591,87079,15,1
1,NewOrder,1771503573.221795,128732,16,1
2,Payment,1771503573.221993,145852,17,1
1,NewOrder,1771503573.222197,133471,22,1
2,Payment,1771503573.222419,135499,19,1
2,Payment,1771503573.222615,95504,20,1
1,NewOrder,1771503573.222822,119070,21,1
2,Payment,1771503573.302609,58249,0,1
1,NewOrder,1771503573.302733,58788,18,1
2,Payment,1771503573.308464,50641,11,1
1,NewOrder,1771503573.308841,58908,15,1
1,NewOrder,1771503573.311413,62131,6,1
2,Payment,1771503573.318164,58869,3,1
2,Payment,1771503573.318190,72465,20,1
2,Payment,1771503573.322086,62302,13,1
2,Payment,1771503573.324626,71981,1,1
4,Delivery,1771503573.330392,93832,10,1
1,NewOrder,1771503573.338962,37751,2,1
1,NewOrder,1771503573.340816,51272,5,1
1,NewOrder,1771503573.340919,54128,14,1
1,NewOrder,1771503573.341919,26072,21,1
2,Payment,1771503573.342911,54405,12,1
1,NewOrder,1771503573.344710,24740,4,1
1,NewOrder,1771503573.348167,82132,8,1
1,NewOrder,1771503573.350554,21744,16,1
1,NewOrder,1771503573.355701,30957,22,1
1,NewOrder,1771503573.357949,77540,19,1
2,Payment,1771503573.359127,44654,11,1
1,NewOrder,1771503573.360900,73992,0,1
1,NewOrder,1771503573.361537,37140,18,1
1,NewOrder,1771503573.367795,23371,15,1
1,NewOrder,1771503573.367876,60459,17,1
5,StockLevel,1771503573.368017,25421,21,1
1,NewOrder,1771503573.369467,30675,4,1
2,Payment,1771503573.372342,42141,16,1
2,Payment,1771503573.373560,40974,6,1
2,Payment,1771503573.375768,53805,7,1
1,NewOrder,1771503573.376729,27085,2,1
5,StockLevel,1771503573.377045,43146,3,1
1,NewOrder,1771503573.382295,76378,23,1
2,Payment,1771503573.384425,41641,13,1
1,NewOrder,1771503573.386700,29052,22,1
2,Payment,1771503573.390676,12690,20,1
2,Payment,1771503573.391186,44560,15,1
1,NewOrder,1771503573.392132,31582,5,1
4,Delivery,1771503573.393459,66450,21,1
1,NewOrder,1771503573.395111,43486,14,1
3,OrderStatus,1771503573.395340,13125,9,1
2,Payment,1771503573.396648,12171,1,1
1,NewOrder,1771503573.397348,23641,12,1
2,Payment,1771503573.398705,24984,18,1
1,NewOrder,1771503573.400169,36688,4,1
1,NewOrder,1771503573.403394,73213,20,1
3,OrderStatus,1771503573.403828,6090,11,1
2,Payment,1771503573.403855,21836,2,1
2,Payment,1771503573.408510,30487,9,1
2,Payment,1771503573.408855,24829,1,1
2,Payment,1771503573.409962,38145,11,1
2,Payment,1771503573.414522,33175,16,1
1,NewOrder,1771503573.414576,23128,6,1
5,StockLevel,1771503573.415794,33511,22,1
4,Delivery,1771503573.420235,75664,3,1
1,NewOrder,1771503573.421056,28044,12,1
1,NewOrder,1771503573.423735,34129,18,1
3,OrderStatus,1771503573.423765,10740,5,1
1,NewOrder,1771503573.424259,69825,10,1
2,Payment,1771503573.425733,16862,2,1
2,Payment,1771503573.426086,34581,13,1
1,NewOrder,1771503573.428381,44565,17,1
3,OrderStatus,1771503573.429627,14779,7,1
2,Payment,1771503573.430341,29022,8,1
2,Payment,1771503573.433726,17798,1,1
3,OrderStatus,1771503573.434554,2347,5,1
5,StockLevel,1771503573.434934,33099,0,1
3,OrderStatus,1771503573.435531,9864,19,1
3,OrderStatus,1771503573.435784,8195,15,1
1,NewOrder,1771503573.436893,48112,4,1
2,Payment,1771503573.436927,27825,5,1
1,NewOrder,1771503573.437746,24961,6,1
2,Payment,1771503573.438648,31723,14,1
1,NewOrder,1771503573.439039,75971,9,1
2,Payment,1771503573.442637,33549,2,1
1,NewOrder,1771503573.444026,36786,15,1
1,NewOrder,1771503573.444449,75013,7,1
1,NewOrder,1771503573.445440,30142,19,1
1,NewOrder,1771503573.447755,30763,16,1
1,NewOrder,1771503573.448157,88110,11,1
1,NewOrder,1771503573.449141,44436,12,1
1,NewOrder,1771503573.449348,33567,22,1
1,NewOrder,1771503573.451566,70837,1,1
1,NewOrder,1771503573.457910,32089,18,1
3,OrderStatus,1771503573.458716,15151,23,1
2,Payment,1771503573.459400,13284,8,1
2,Payment,1771503573.459950,20169,21,1
2,Payment,1771503573.460711,25287,13,1
2,Payment,1771503573.462751,19072,6,1
2,Payment,1771503573.464812,21143,5,1
1,NewOrder,1771503573.468078,47271,0,1
3,OrderStatus,1771503573.470413,9337,14,1
1,NewOrder,1771503573.472730,31606,8,1
1,NewOrder,1771503573.472976,46845,17,1
2,Payment,1771503573.473916,17337,23,1
1,NewOrder,1771503573.475628,47959,19,1
1,NewOrder,1771503573.476238,39258,2,1
1,NewOrder,1771503573.476656,31272,20,1
