Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1772274468.567678,164151,23,1
2,Payment,1772274468.567679,78169,3,1
1,NewOrder,1772274468.567679,47360,2,1
1,NewOrder,1772274468.567679,103315,0,1
2,Payment,1772274468.567680,64324,4,1
2,Payment,1772274468.567682,76416,6,1
2,Payment,1772274468.567778,92691,1,1
2,Payment,1772274468.567886,123445,5,1
5,StockLevel,1772274468.568083,47755,7,1
5,StockLevel,1772274468.568297,71440,8,1
1,NewOrder,1772274468.568510,91499,9,1
2,Payment,1772274468.568729,62890,11,1
2,Payment,1772274468.568941,97534,14,1
2,Payment,1772274468.569149,83585,13,1
2,Payment,1772274468.569364,114769,12,1
2,Payment,1772274468.569577,60253,15,1
1,NewOrder,1772274468.569784,107181,10,1
2,Payment,1772274468.569998,138959,17,1
1,NewOrder,1772274468.570208,39645,16,1
2,Payment,1772274468.570421,68851,18,1
1,NewOrder,1772274468.585091,24494,19,1
2,Payment,1772274468.585100,75902,21,1
2,Payment,1772274468.585114,110495,22,1
1,NewOrder,1772274468.585126,76734,20,1
2,Payment,1772274468.609703,100226,19,1
1,NewOrder,1772274468.609884,10431,16,1
1,NewOrder,1772274468.615070,10558,2,1
1,NewOrder,1772274468.615904,27054,7,1
2,Payment,1772274468.620337,101646,16,1
1,NewOrder,1772274468.625650,12827,2,1
1,NewOrder,1772274468.629864,48511,15,1
3,OrderStatus,1772274468.631646,8406,11,1
1,NewOrder,1772274468.632030,46791,4,1
1,NewOrder,1772274468.638502,35865,2,1
2,Payment,1772274468.639305,98561,18,1
2,Payment,1772274468.639764,17851,8,1
1,NewOrder,1772274468.640070,38771,11,1
1,NewOrder,1772274468.642978,31991,7,1
2,Payment,1772274468.644127,27803,6,1
1,NewOrder,1772274468.645871,44971,3,1
2,Payment,1772274468.652762,72698,13,1
1,NewOrder,1772274468.657635,74337,8,1
1,NewOrder,1772274468.660038,34655,9,1
2,Payment,1772274468.660495,37533,1,1
2,Payment,1772274468.661027,81596,21,1
2,Payment,1772274468.661882,90402,20,1
3,OrderStatus,1772274468.666502,7297,14,1
1,NewOrder,1772274468.671018,20334,0,1
1,NewOrder,1772274468.671949,52447,6,1
1,NewOrder,1772274468.673820,28452,14,1
1,NewOrder,1772274468.674386,26550,2,1
1,NewOrder,1772274468.674989,29449,7,1
2,Payment,1772274468.676995,10704,10,1
1,NewOrder,1772274468.678392,13796,15,1
2,Payment,1772274468.678839,22474,4,1
2,Payment,1772274468.678857,12401,11,1
