Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1770915286.212476,32718,2,1
2,Payment,1770915286.217174,34451,5,1
2,Payment,1770915286.222183,43580,1,1
1,NewOrder,1770915286.227280,38466,3,1
1,NewOrder,1770915286.243216,22506,0,1
2,Payment,1770915286.243230,12047,7,1
1,NewOrder,1770915286.243500,30351,6,1
2,Payment,1770915286.247159,18833,8,1
2,Payment,1770915286.252155,19658,9,1
5,StockLevel,1770915286.257159,7634,4,1
1,NewOrder,1770915286.262214,20737,13,1
2,Payment,1770915286.267158,10133,11,1
2,Payment,1770915286.272164,5460,14,1
2,Payment,1770915286.277170,5521,10,1
1,NewOrder,1770915286.282172,9957,12,1
1,NewOrder,1770915286.287197,10988,15,1
2,Payment,1770915286.292132,6725,16,1
2,Payment,1770915286.297151,7084,17,1
1,NewOrder,1770915286.302303,13270,20,1
1,NewOrder,1770915286.307349,15913,18,1
1,NewOrder,1770915286.312260,12359,19,1
1,NewOrder,1770915286.317163,11848,22,1
2,Payment,1770915286.322192,6015,21,1
3,OrderStatus,1770915286.327205,4733,2,1
1,NewOrder,1770915286.332211,9809,5,1
3,OrderStatus,1770915286.337151,4113,7,1
1,NewOrder,1770915286.342199,10369,4,1
2,Payment,1770915286.347204,4194,23,1
1,NewOrder,1770915286.352263,8396,0,1
1,NewOrder,1770915286.357172,6231,3,1
1,NewOrder,1770915286.362150,7827,1,1
2,Payment,1770915286.367194,2465,8,1
2,Payment,1770915286.372339,5302,9,1
2,Payment,1770915286.377238,4068,6,1
5,StockLevel,1770915286.382226,5031,11,1
1,NewOrder,1770915286.387277,10923,11,1
1,NewOrder,1770915286.392254,11640,10,1
1,NewOrder,1770915286.397259,5015,13,1
2,Payment,1770915286.402164,3153,12,1
1,NewOrder,1770915286.407341,6445,15,1
2,Payment,1770915286.412262,3146,16,1
1,NewOrder,1770915286.417251,11184,17,1
5,StockLevel,1770915286.422357,3448,20,1
2,Payment,1770915286.427212,3366,18,1
1,NewOrder,1770915286.432266,7028,19,1
1,NewOrder,1770915286.437259,8809,21,1
1,NewOrder,1770915286.442280,4983,22,1
1,NewOrder,1770915286.447268,9675,2,1
1,NewOrder,1770915286.452269,8631,7,1
1,NewOrder,1770915286.457207,5642,5,1
1,NewOrder,1770915286.462214,5741,23,1
2,Payment,1770915286.467276,3501,4,1
1,NewOrder,1770915286.472272,3485,0,1
2,Payment,1770915286.477207,4003,3,1
2,Payment,1770915286.482269,3145,8,1
2,Payment,1770915286.487274,3229,1,1
3,OrderStatus,1770915286.492272,2223,9,1
2,Payment,1770915286.497229,2600,6,1
1,NewOrder,1770915286.502219,7684,14,1
1,NewOrder,1770915286.507275,5428,11,1
2,Payment,1770915286.512278,3026,13,1
1,NewOrder,1770915286.517231,4403,10,1
1,NewOrder,1770915286.522297,6091,12,1
2,Payment,1770915286.527289,2759,15,1
1,NewOrder,1770915286.532280,9088,16,1
