Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,StockLevel,1772272989.373780,95151,23,1
3,OrderStatus,1772272989.373780,31748,0,1
2,Payment,1772272989.373780,80686,4,1
1,NewOrder,1772272989.373780,200067,6,1
2,Payment,1772272989.373781,95512,1,1
3,OrderStatus,1772272989.373784,59137,2,1
2,Payment,1772272989.373878,89796,3,1
1,NewOrder,1772272989.373979,168212,5,1
1,NewOrder,1772272989.374191,132891,7,1
1,NewOrder,1772272989.374408,167353,8,1
2,Payment,1772272989.374618,65720,10,1
5,StockLevel,1772272989.374837,104854,9,1
1,NewOrder,1772272989.375067,62906,12,1
1,NewOrder,1772272989.375266,165347,11,1
1,NewOrder,1772272989.375478,134212,13,1
4,Delivery,1772272989.375694,164843,14,1
2,Payment,1772272989.375894,40937,15,1
1,NewOrder,1772272989.376103,139383,16,1
2,Payment,1772272989.376316,35224,17,1
2,Payment,1772272989.376534,80553,18,1
1,NewOrder,1772272989.376739,116058,19,1
1,NewOrder,1772272989.376952,150127,20,1
1,NewOrder,1772272989.377164,134325,21,1
1,NewOrder,1772272989.377387,62520,22,1
1,NewOrder,1772272989.405641,29018,0,1
1,NewOrder,1772272989.411578,29404,17,1
2,Payment,1772272989.416867,4316,15,1
2,Payment,1772272989.421253,7560,15,1
4,Delivery,1772272989.428840,112194,15,1
1,NewOrder,1772272989.432957,94579,2,1
3,OrderStatus,1772272989.434676,4102,0,1
1,NewOrder,1772272989.438008,15971,12,1
1,NewOrder,1772272989.438796,23604,0,1
1,NewOrder,1772272989.439938,13418,22,1
2,Payment,1772272989.440365,8649,10,1
2,Payment,1772272989.441002,6497,17,1
1,NewOrder,1772272989.447521,24329,17,1
2,Payment,1772272989.449035,13978,10,1
1,NewOrder,1772272989.453380,19732,22,1
2,Payment,1772272989.453998,17417,12,1
4,Delivery,1772272989.454497,107137,4,1
2,Payment,1772272989.457116,19883,18,1
2,Payment,1772272989.462419,11124,0,1
1,NewOrder,1772272989.463033,78547,10,1
2,Payment,1772272989.463703,13845,3,1
1,NewOrder,1772272989.468962,98091,23,1
2,Payment,1772272989.469322,12452,1,1
2,Payment,1772272989.471434,9017,12,1
2,Payment,1772272989.471869,18466,17,1
2,Payment,1772272989.473129,12070,22,1
2,Payment,1772272989.473559,11558,0,1
1,NewOrder,1772272989.477016,76623,18,1
2,Payment,1772272989.477565,10462,3,1
2,Payment,1772272989.479732,35722,9,1
2,Payment,1772272989.480468,19811,12,1
1,NewOrder,1772272989.481791,65676,1,1
1,NewOrder,1772272989.485139,34727,0,1
2,Payment,1772272989.485219,22376,22,1
2,Payment,1772272989.488058,16680,3,1
1,NewOrder,1772272989.490354,32715,17,1
1,NewOrder,1772272989.492848,47261,19,1
2,Payment,1772272989.500300,14203,12,1
2,Payment,1772272989.504768,17110,3,1
1,NewOrder,1772272989.507120,42353,7,1
2,Payment,1772272989.507618,14856,22,1
2,Payment,1772272989.509720,33126,13,1
1,NewOrder,1772272989.511526,46252,21,1
2,Payment,1772272989.514525,12972,12,1
1,NewOrder,1772272989.515473,94499,9,1
1,NewOrder,1772272989.515519,39627,16,1
1,NewOrder,1772272989.519894,66144,0,1
2,Payment,1772272989.521900,11155,3,1
2,Payment,1772272989.522492,17584,22,1
2,Payment,1772272989.523085,22707,17,1
1,NewOrder,1772272989.527115,61458,20,1
2,Payment,1772272989.527517,11267,12,1
1,NewOrder,1772272989.527556,40274,2,1
1,NewOrder,1772272989.533078,83666,3,1
1,NewOrder,1772272989.538814,47251,12,1
1,NewOrder,1772272989.540099,32900,22,1
2,Payment,1772272989.540129,11604,19,1
2,Payment,1772272989.540573,16063,14,1
1,NewOrder,1772272989.540642,40945,11,1
2,Payment,1772272989.541051,19548,15,1
4,Delivery,1772272989.541595,103745,10,1
1,NewOrder,1772272989.541786,44224,8,1
1,NewOrder,1772272989.542218,33821,5,1
1,NewOrder,1772272989.542862,34061,13,1
2,Payment,1772272989.545810,40085,17,1
1,NewOrder,1772272989.547484,21507,1,1
2,Payment,1772272989.549492,24442,7,1
2,Payment,1772272989.551749,14315,19,1
2,Payment,1772272989.553659,15776,18,1
2,Payment,1772272989.555166,27021,16,1
1,NewOrder,1772272989.556655,81480,14,1
2,Payment,1772272989.557797,15679,21,1
1,NewOrder,1772272989.560629,71002,15,1
4,Delivery,1772272989.561651,75966,4,1
2,Payment,1772272989.566092,15090,19,1
5,StockLevel,1772272989.567081,16797,23,1
1,NewOrder,1772272989.567864,39532,2,1
1,NewOrder,1772272989.569009,39548,1,1
2,Payment,1772272989.569453,18627,18,1
2,Payment,1772272989.573020,22934,22,1
