Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1771505857.077187,81365,2,1
1,NewOrder,1771505857.077190,112342,5,1
5,StockLevel,1771505857.077201,120520,14,1
1,NewOrder,1771505857.077214,106645,15,1
1,NewOrder,1771505857.077233,71997,17,1
2,Payment,1771505857.077250,104665,20,1
2,Payment,1771505857.077251,98307,8,1
1,NewOrder,1771505857.077267,136952,12,1
5,StockLevel,1771505857.077285,114138,19,1
2,Payment,1771505857.077302,103224,13,1
2,Payment,1771505857.077305,108513,11,1
4,Delivery,1771505857.077323,124813,0,1
4,Delivery,1771505857.077348,126230,7,1
1,NewOrder,1771505857.077362,84068,10,1
1,NewOrder,1771505857.077368,70988,6,1
1,NewOrder,1771505857.077381,86914,9,1
1,NewOrder,1771505857.077400,145819,18,1
1,NewOrder,1771505857.077401,140257,23,1
2,Payment,1771505857.077421,87313,1,1
1,NewOrder,1771505857.077427,85642,4,1
4,Delivery,1771505857.077445,122849,3,1
1,NewOrder,1771505857.077542,149910,16,1
2,Payment,1771505857.077786,110574,21,1
1,NewOrder,1771505857.077990,138052,22,1
1,NewOrder,1771505857.148624,55298,6,1
1,NewOrder,1771505857.149309,112811,17,1
2,Payment,1771505857.158617,11693,2,1
1,NewOrder,1771505857.161621,95524,10,1
2,Payment,1771505857.163150,79250,4,1
2,Payment,1771505857.164338,46546,9,1
2,Payment,1771505857.164797,11552,1,1
2,Payment,1771505857.170347,47898,2,1
1,NewOrder,1771505857.175635,43250,8,1
1,NewOrder,1771505857.176386,18774,1,1
2,Payment,1771505857.180582,19224,13,1
2,Payment,1771505857.181965,19079,20,1
2,Payment,1771505857.183929,30353,15,1
1,NewOrder,1771505857.185883,32316,11,1
2,Payment,1771505857.188407,19455,21,1
2,Payment,1771505857.189580,65004,5,1
2,Payment,1771505857.191493,24715,19,1
1,NewOrder,1771505857.195180,66457,1,1
2,Payment,1771505857.197808,28444,14,1
2,Payment,1771505857.199839,19309,13,1
1,NewOrder,1771505857.200331,80917,3,1
2,Payment,1771505857.201068,18605,20,1
2,Payment,1771505857.202162,46364,0,1
2,Payment,1771505857.203605,15166,7,1
2,Payment,1771505857.203973,103928,6,1
2,Payment,1771505857.207888,15673,21,1
2,Payment,1771505857.210910,79863,9,1
1,NewOrder,1771505857.214270,56987,12,1
1,NewOrder,1771505857.214306,52427,15,1
2,Payment,1771505857.216089,19116,22,1
2,Payment,1771505857.216228,13007,19,1
1,NewOrder,1771505857.217686,59245,23,1
2,Payment,1771505857.218220,6685,11,1
1,NewOrder,1771505857.218273,44045,2,1
3,OrderStatus,1771505857.218797,11279,7,1
2,Payment,1771505857.218906,11422,8,1
4,Delivery,1771505857.219171,70325,13,1
4,Delivery,1771505857.219703,23883,20,1
2,Payment,1771505857.223276,50997,18,1
1,NewOrder,1771505857.223584,16485,21,1
2,Payment,1771505857.224937,10721,11,1
2,Payment,1771505857.226296,58733,14,1
2,Payment,1771505857.227487,65313,16,1
1,NewOrder,1771505857.229252,129527,19,1
4,Delivery,1771505857.230110,67887,7,1
2,Payment,1771505857.230353,11433,8,1
1,NewOrder,1771505857.235240,64977,22,1
1,NewOrder,1771505857.235690,12150,11,1
1,NewOrder,1771505857.240112,13631,21,1
2,Payment,1771505857.241803,44740,8,1
1,NewOrder,1771505857.242467,10110,4,1
1,NewOrder,1771505857.243651,27085,20,1
1,NewOrder,1771505857.247880,29486,11,1
1,NewOrder,1771505857.248575,22280,0,1
1,NewOrder,1771505857.252605,15084,4,1
1,NewOrder,1771505857.253766,18204,21,1
1,NewOrder,1771505857.254600,9083,5,1
2,Payment,1771505857.257165,66203,10,1
1,NewOrder,1771505857.261660,15317,1,1
2,Payment,1771505857.262147,58375,17,1
1,NewOrder,1771505857.262351,19306,2,1
1,NewOrder,1771505857.263711,33275,5,1
2,Payment,1771505857.266764,62631,15,1
2,Payment,1771505857.267734,4670,4,1
2,Payment,1771505857.270752,6849,20,1
1,NewOrder,1771505857.270892,37919,0,1
1,NewOrder,1771505857.271303,28465,12,1
1,NewOrder,1771505857.272004,18505,21,1
2,Payment,1771505857.272430,17787,4,1
2,Payment,1771505857.274314,7306,18,1
2,Payment,1771505857.276971,25810,23,1
2,Payment,1771505857.277021,24626,1,1
2,Payment,1771505857.277404,21439,11,1
1,NewOrder,1771505857.277619,74349,20,1
1,NewOrder,1771505857.281289,78354,3,1
5,StockLevel,1771505857.281662,3801,18,1
2,Payment,1771505857.281699,51363,2,1
2,Payment,1771505857.285108,15125,14,1
1,NewOrder,1771505857.285496,10850,18,1
2,Payment,1771505857.286569,8670,8,1
1,NewOrder,1771505857.289538,72675,13,1
2,Payment,1771505857.290260,17104,4,1
1,NewOrder,1771505857.290543,72711,21,1
1,NewOrder,1771505857.290807,41564,9,1
2,Payment,1771505857.292840,14012,16,1
3,OrderStatus,1771505857.295285,3715,8,1
2,Payment,1771505857.296386,21987,18,1
2,Payment,1771505857.297027,15644,5,1
2,Payment,1771505857.298024,18914,7,1
1,NewOrder,1771505857.298871,29846,11,1
2,Payment,1771505857.299044,13225,8,1
1,NewOrder,1771505857.299806,69872,12,1
1,NewOrder,1771505857.300260,40766,22,1
1,NewOrder,1771505857.300264,106410,14,1
2,Payment,1771505857.301687,47087,1,1
2,Payment,1771505857.302799,21333,23,1
2,Payment,1771505857.306894,18642,16,1
1,NewOrder,1771505857.307408,19611,4,1
2,Payment,1771505857.307916,19485,6,1
1,NewOrder,1771505857.308855,70788,0,1
5,StockLevel,1771505857.312305,4128,8,1
2,Payment,1771505857.312712,8396,5,1
2,Payment,1771505857.316457,17119,8,1
2,Payment,1771505857.317000,35310,7,1
2,Payment,1771505857.318412,13358,18,1
1,NewOrder,1771505857.320566,31289,17,1
1,NewOrder,1771505857.321152,37985,5,1
1,NewOrder,1771505857.323410,7175,10,1
1,NewOrder,1771505857.324159,54541,23,1
2,Payment,1771505857.325573,13498,16,1
2,Payment,1771505857.327063,13102,4,1
2,Payment,1771505857.327430,11146,6,1
1,NewOrder,1771505857.328740,51019,11,1
1,NewOrder,1771505857.329434,8752,15,1
1,NewOrder,1771505857.330611,11614,10,1
1,NewOrder,1771505857.331810,55047,18,1
2,Payment,1771505857.332412,10569,9,1
1,NewOrder,1771505857.333096,49058,2,1
2,Payment,1771505857.333614,15147,8,1
2,Payment,1771505857.338225,5280,15,1
1,NewOrder,1771505857.338607,9798,6,1
1,NewOrder,1771505857.339104,49081,16,1
1,NewOrder,1771505857.340201,39655,4,1
2,Payment,1771505857.341068,32648,22,1
1,NewOrder,1771505857.342266,10183,10,1
1,NewOrder,1771505857.343027,19568,9,1
2,Payment,1771505857.343546,5134,15,1
2,Payment,1771505857.348458,6972,6,1
2,Payment,1771505857.348710,4017,15,1
1,NewOrder,1771505857.348792,33047,1,1
2,Payment,1771505857.348808,15514,8,1
1,NewOrder,1771505857.351903,20475,17,1
1,NewOrder,1771505857.351998,39948,20,1
1,NewOrder,1771505857.352330,93170,7,1
2,Payment,1771505857.352475,7557,10,1
1,NewOrder,1771505857.352768,17781,15,1
2,Payment,1771505857.355464,15045,6,1
2,Payment,1771505857.358820,26783,19,1
1,NewOrder,1771505857.359179,25977,5,1
1,NewOrder,1771505857.359711,29339,3,1
2,Payment,1771505857.360062,43453,10,1
5,StockLevel,1771505857.362243,42994,13,1
1,NewOrder,1771505857.362631,48566,9,1
1,NewOrder,1771505857.363282,32668,21,1
2,Payment,1771505857.364373,10812,8,1
2,Payment,1771505857.369731,26690,12,1
2,Payment,1771505857.370548,11652,6,1
2,Payment,1771505857.370590,29944,15,1
2,Payment,1771505857.372399,33637,17,1
2,Payment,1771505857.373757,15749,22,1
5,StockLevel,1771505857.375204,9541,8,1
2,Payment,1771505857.378742,14651,23,1
2,Payment,1771505857.379683,13263,0,1
2,Payment,1771505857.379802,16929,11,1
3,OrderStatus,1771505857.379901,12124,4,1
1,NewOrder,1771505857.381881,49501,1,1
1,NewOrder,1771505857.382185,38087,2,1
3,OrderStatus,1771505857.382244,4477,6,1
2,Payment,1771505857.384790,15083,8,1
1,NewOrder,1771505857.385188,46187,5,1
1,NewOrder,1771505857.385631,25361,19,1
1,NewOrder,1771505857.386768,7668,6,1
1,NewOrder,1771505857.386902,23594,18,1
1,NewOrder,1771505857.388229,27631,16,1
2,Payment,1771505857.389111,35051,3,1
1,NewOrder,1771505857.389547,46552,22,1
1,NewOrder,1771505857.391990,40398,20,1
2,Payment,1771505857.392068,45523,4,1
2,Payment,1771505857.392972,36777,0,1
2,Payment,1771505857.393434,11910,23,1
1,NewOrder,1771505857.394459,72182,6,1
2,Payment,1771505857.395992,25700,21,1
1,NewOrder,1771505857.396448,50909,12,1
2,Payment,1771505857.396752,19673,11,1
3,OrderStatus,1771505857.399906,3285,8,1
2,Payment,1771505857.400575,8508,15,1
3,OrderStatus,1771505857.403234,3848,8,1
2,Payment,1771505857.403556,3536,10,1
2,Payment,1771505857.405266,12346,13,1
1,NewOrder,1771505857.405373,42718,23,1
1,NewOrder,1771505857.406076,24075,17,1
2,Payment,1771505857.406700,30850,14,1
1,NewOrder,1771505857.407122,29039,8,1
2,Payment,1771505857.407148,13791,10,1
2,Payment,1771505857.409127,11718,15,1
2,Payment,1771505857.410534,35920,18,1
4,Delivery,1771505857.411010,57246,19,1
2,Payment,1771505857.411231,17175,9,1
4,Delivery,1771505857.415880,130026,16,1
4,Delivery,1771505857.416457,145405,11,1
1,NewOrder,1771505857.417656,69585,13,1
1,NewOrder,1771505857.420317,52632,2,1
1,NewOrder,1771505857.420866,9895,15,1
5,StockLevel,1771505857.420972,3378,10,1
3,OrderStatus,1771505857.421732,5620,21,1
2,Payment,1771505857.424208,22179,3,1
1,NewOrder,1771505857.424390,20967,10,1
2,Payment,1771505857.427373,24776,21,1
2,Payment,1771505857.428447,27977,9,1
5,StockLevel,1771505857.429792,30522,0,1
2,Payment,1771505857.430181,25813,17,1
3,OrderStatus,1771505857.430802,5082,15,1
5,StockLevel,1771505857.431410,43220,1,1
2,Payment,1771505857.431422,30654,5,1
1,NewOrder,1771505857.432428,42987,20,1
5,StockLevel,1771505857.435927,3443,15,1
5,StockLevel,1771505857.436156,41305,22,1
1,NewOrder,1771505857.436182,47598,8,1
1,NewOrder,1771505857.437589,38743,14,1
5,StockLevel,1771505857.437647,3443,4,1
5,StockLevel,1771505857.439408,1698,15,1
