Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1771734534.130433,139208,23,1
1,NewOrder,1771734534.130433,97294,19,1
1,NewOrder,1771734534.130433,96395,21,1
2,Payment,1771734534.130434,69188,22,1
2,Payment,1771734534.130434,107806,20,1
1,NewOrder,1771734534.130499,96427,18,1
1,NewOrder,1771734534.130710,91748,17,1
1,NewOrder,1771734534.130924,96797,14,1
1,NewOrder,1771734534.131175,108588,15,1
2,Payment,1771734534.146542,51680,12,1
2,Payment,1771734534.146555,45451,8,1
2,Payment,1771734534.146573,76314,5,1
5,StockLevel,1771734534.146592,34052,2,1
2,Payment,1771734534.146600,162563,9,1
2,Payment,1771734534.146618,44838,0,1
2,Payment,1771734534.146633,97287,3,1
2,Payment,1771734534.146648,105757,6,1
1,NewOrder,1771734534.146660,74645,1,1
1,NewOrder,1771734534.146676,97795,10,1
2,Payment,1771734534.146685,27300,4,1
2,Payment,1771734534.146699,137821,7,1
2,Payment,1771734534.146712,80363,11,1
1,NewOrder,1771734534.146724,90455,16,1
1,NewOrder,1771734534.146732,81034,13,1
2,Payment,1771734534.174092,102084,4,1
2,Payment,1771734534.180683,119508,2,1
2,Payment,1771734534.191491,124125,0,1
1,NewOrder,1771734534.192069,69851,8,1
2,Payment,1771734534.198261,24358,12,1
2,Payment,1771734534.199667,87496,22,1
5,StockLevel,1771734534.221349,30947,1,1
2,Payment,1771734534.222492,45053,17,1
2,Payment,1771734534.222641,15186,12,1
2,Payment,1771734534.222916,33808,5,1
2,Payment,1771734534.226860,99448,21,1
2,Payment,1771734534.226958,78926,18,1
2,Payment,1771734534.227103,124431,11,1
2,Payment,1771734534.227746,55255,14,1
2,Payment,1771734534.227761,124480,19,1
1,NewOrder,1771734534.227796,35962,13,1
1,NewOrder,1771734534.237228,28872,16,1
2,Payment,1771734534.237850,56669,12,1
1,NewOrder,1771734534.238272,57785,20,1
1,NewOrder,1771734534.239790,25054,15,1
3,OrderStatus,1771734534.243951,9744,3,1
1,NewOrder,1771734534.244502,13003,10,1
2,Payment,1771734534.252317,75614,1,1
1,NewOrder,1771734534.252435,53398,6,1
1,NewOrder,1771734534.253714,21103,3,1
1,NewOrder,1771734534.256743,66729,5,1
2,Payment,1771734534.257522,36465,10,1
2,Payment,1771734534.261942,74352,8,1
2,Payment,1771734534.263778,42050,13,1
2,Payment,1771734534.264862,61387,15,1
2,Payment,1771734534.266119,86728,16,1
1,NewOrder,1771734534.267560,37538,17,1
2,Payment,1771734534.269671,101685,23,1
1,NewOrder,1771734534.274837,11054,3,1
2,Payment,1771734534.276197,67881,4,1
1,NewOrder,1771734534.283024,31561,14,1
2,Payment,1771734534.284550,80523,7,1
2,Payment,1771734534.285909,73239,3,1
2,Payment,1771734534.287182,72474,22,1
2,Payment,1771734534.294014,82373,10,1
1,NewOrder,1771734534.294539,65244,12,1
1,NewOrder,1771734534.296073,19048,20,1
1,NewOrder,1771734534.300219,70500,2,1
1,NewOrder,1771734534.305120,21133,17,1
1,NewOrder,1771734534.305844,39547,13,1
1,NewOrder,1771734534.305854,31828,6,1
1,NewOrder,1771734534.305902,30658,18,1
1,NewOrder,1771734534.309225,70246,9,1
5,StockLevel,1771734534.314612,19925,14,1
2,Payment,1771734534.315141,72301,20,1
2,Payment,1771734534.315638,55800,0,1
1,NewOrder,1771734534.323502,14200,5,1
1,NewOrder,1771734534.326274,18744,15,1
1,NewOrder,1771734534.326278,11360,17,1
4,Delivery,1771734534.326328,75457,21,1
1,NewOrder,1771734534.327949,27941,1,1
2,Payment,1771734534.334566,27762,14,1
1,NewOrder,1771734534.336322,36160,8,1
1,NewOrder,1771734534.336583,11025,18,1
2,Payment,1771734534.337658,35642,17,1
1,NewOrder,1771734534.337702,16525,6,1
2,Payment,1771734534.337719,49829,5,1
2,Payment,1771734534.344105,143192,4,1
1,NewOrder,1771734534.345046,36061,15,1
2,Payment,1771734534.345412,45277,13,1
4,Delivery,1771734534.347631,54553,18,1
